Timestamp,Ref.,Weight,Number
18/2/25 13:35,H15L03,0.0114,5
18/2/25 13:31,H15L06,0.0028,1
18/2/25 12:07,Q17L01,0.056,4
18/2/25 12:01,Q17L06,0.0101,2
18/2/25 12:03,Q17L05,1.0841,5
18/2/25 13:30,H15L07,0.0241,12
18/2/25 12:04,Q17L04,0.0565,10
18/2/25 13:29,H15L08,0.0191,2
18/2/25 12:00,Q17L07,0.1967,7
18/2/25 11:59,Q17L08,0.0387,4
18/2/25 12:05,Q17L03,1.6238,4
18/2/25 13:27,H15L10,0,0
18/2/25 11:58,Q17L09,1.3618,5
18/2/25 11:03,K18L08,0.2564,24
18/2/25 11:00,K18L10,0.0391,1
18/2/25 12:06,Q17L02,0.0621,2
18/2/25 11:02,K18L09,0.0408,6
18/2/25 11:05,K18L06,0.0518,21
18/2/25 11:04,K18L07,0.1098,34
18/2/25 11:57,Q17L10,0.1443,3
18/2/25 11:06,K18L05,0.0025,1
18/2/25 11:08,K18L03,0.0425,7
18/2/25 11:09,K18L02,0.0111,6
18/2/25 11:10,K18L01,0.1058,8
18/2/25 11:07,K18L04,0.0248,16
18/2/25 13:34,H15L04,0,0
18/2/25 13:28,H15L09,0.0047,2
18/2/25 13:38,H15L01,0.0088,4
18/2/25 13:33,H15L05,0.0213,4
18/2/25 13:21,D15L03,0.0088,4
18/2/25 13:36,H15L02,0.0076,3
18/2/25 13:19,D15L05,0.0036,4
18/2/25 13:09,D15L06,0.0048,8
18/2/25 13:22,D15L02,0.0417,16
18/2/25 13:17,D15L09,0.0041,1
18/2/25 13:23,D15L01,0.0105,4
18/2/25 13:16,D15L10,0.0121,10
18/2/25 13:18,D15L07,0.1001,10
18/2/25 13:18,D15L08,0.5129,14
18/2/25 13:20,D15L04,0.0024,2
18/2/25 12:30,P15L10,0.0072,2
18/2/25 12:33,P15L07,0.0096,3
18/2/25 12:32,P15L08,0.0036,1
18/2/25 12:39,P15L02,0.1008,5
18/2/25 12:36,P15L04,0.0098,11
18/2/25 12:34,P15L06,0.142,6
18/2/25 12:35,P15L05,0.007,6
18/2/25 12:40,P15L01,0.0043,2
18/2/25 12:31,P15L09,1.6019,3
18/2/25 12:37,P15L03,0.0101,1
18/2/25 17:46,H15L05,0.0134,6
18/2/25 17:42,H15L10,0.0108,3
18/2/25 17:44,H15L07,0.0872,10
18/2/25 17:50,H15L01,0,0
18/2/25 16:01,Q17L01,0.0053,3
18/2/25 16:01,Q17L02,0.0032,2
18/2/25 15:58,Q17L05,0.0236,6
18/2/25 15:54,Q17L08,0.014,3
18/2/25 15:59,Q17L04,0,0
18/2/25 17:49,H15L02,0,0
18/2/25 15:56,Q17L06,0.0114,6
18/2/25 15:55,Q17L07,0.0127,7
18/2/25 15:53,Q17L09,0.0078,2
18/2/25 15:52,Q17L10,0.0051,1
