Timestamp,Ref.,Weight,Number
24/10/23 16:43,K18L02,0.0056,3
24/10/23 16:44,K18L01,0.0091,3
24/10/23 17:11,D15L07,0.0010,2
24/10/23 17:12,D15L08,0.0092,2
24/10/23 17:13,D15L09,0.0102,2
24/10/23 17:15,D15L10,0.0021,1
24/10/23 17:17,D15L06,0.0000,0
24/10/23 17:18,D15L05,0.0000,0
24/10/23 17:20,D15L04,0.0000,0
24/10/23 17:21,D15L03,0.0070,2
24/10/23 17:23,D15L02,0.0496,5
24/10/23 17:24,D15L01,0.0352,8
24/10/23 17:28,H15L07,0.0019,1
24/10/23 17:29,H15L08,0.0000,0
24/10/23 17:31,H15L09,0.0009,1
24/10/23 17:32,H15L10,0.0000,0
24/10/23 17:34,H15L06,0.0000,0
24/10/23 17:35,H15L05,0.0000,0
24/10/23 17:37,H15L04,0.0061,2
24/10/23 17:38,H15L03,0.0191,17
24/10/23 17:39,H15L02,0.0065,3
24/10/23 17:41,H15L01,0.0132,3
24/10/23 19:00,P15L07,0.0000,0
24/10/23 19:01,P15L08,0.0000,0
24/10/23 19:03,P15L09,0.0089,2
24/10/23 19:04,P15L10,0.0028,1
24/10/23 19:07,P15L06,0.0073,1
24/10/23 19:08,P15L05,0.0000,0
24/10/23 19:10,P15L04,0.0000,0
24/10/23 19:11,P15L03,0.0000,0
24/10/23 19:13,P15L02,0.0210,4
24/10/23 19:14,P15L01,0.0100,3
24/10/23 19:39,Q17L07,0.0000,0
24/10/23 19:40,Q17L08,0.0073,2
24/10/23 19:41,Q17L09,0.0027,2
24/10/23 19:42,Q17L10,0.0000,0
24/10/23 19:44,Q17L06,0.0118,1
24/10/23 19:45,Q17L05,0.0102,2
24/10/23 19:47,Q17L04,0.0151,2
24/10/23 19:48,Q17L03,0.0639,1
24/10/23 19:49,Q17L02,0.0000,0
24/10/23 19:51,Q17L01,0.0063,2
24/10/23 20:24,K18L07,0.0000,0
24/10/23 20:25,K18L08,0.0022,2
24/10/23 20:27,K18L09,0.0013,1
24/10/23 20:28,K18L10,0.0093,2
24/10/23 20:30,K18L06,0.0000,0
24/10/23 20:31,K18L05,0.0083,2
24/10/23 20:33,K18L04,0.0042,4
24/10/23 20:34,K18L03,0.0023,1
24/10/23 20:36,K18L02,0.0000,0
24/10/23 20:37,K18L01,0.0023,1
24/10/23 21:09,D15L07,0.0041,8
24/10/23 21:10,D15L08,0.0000,0
24/10/23 21:11,D15L09,0.0000,0
24/10/23 21:12,D15L10,0.0000,0
24/10/23 21:15,D15L06,0.0000,0
24/10/23 21:16,D15L05,0.0000,0
24/10/23 21:18,D15L04,0.0000,0
24/10/23 21:19,D15L03,0.0000,0
24/10/23 21:20,D15L02,0.0393,2
24/10/23 21:22,D15L01,0.0000,0
24/10/23 21:28,H15L07,0.0000,0
24/10/23 21:29,H15L08,0.0008,1
24/10/23 21:31,H15L09,0.0000,0
24/10/23 21:32,H15L10,0.0115,1
24/10/23 21:35,H15L06,0.0000,0
24/10/23 21:36,H15L05,0.0000,0
24/10/23 21:37,H15L04,0.0000,0
24/10/23 21:39,H15L03,0.0018,9
24/10/23 21:40,H15L02,0.0000,0
24/10/23 21:41,H15L01,0.0000,0
25/10/23 07:00,P15L07,0.0203,1
25/10/23 07:01,P15L08,0.0000,0
25/10/23 07:03,P15L09,0.0000,0
25/10/23 07:04,P15L10,0.0139,1
25/10/23 07:06,P15L06,0.0265,0
25/10/23 07:07,P15L05,0.0000,0
25/10/23 07:09,P15L04,1.3757,3
25/10/23 07:10,P15L03,0.0308,1
25/10/23 07:11,P15L02,0.0000,0
25/10/23 07:13,P15L01,0.0133,2
25/10/23 07:39,Q17L07,0.0000,0
25/10/23 07:40,Q17L08,0.0000,0
25/10/23 07:42,Q17L09,0.0119,1
25/10/23 07:43,Q17l10,2.2095,1
25/10/23 07:46,Q17L06,0.0000,0
25/10/23 07:47,Q17L05,0.0000,0
25/10/23 07:49,Q17L04,0.0000,0
25/10/23 07:50,Q17L03,0.0297,2
25/10/23 07:52,Q17L02,0.0000,0
25/10/23 07:53,Q17L01,0.0095,2
25/10/23 08:27,K18L07,0.0000,0
25/10/23 08:28,K18L08,0.0000,0
25/10/23 08:29,K18L09,0.0273,1
25/10/23 08:31,K18L10,0.0141,1
25/10/23 08:33,K18L06,0.0000,0
25/10/23 08:34,K18L05,0.0000,0
25/10/23 08:36,K18L04,0.0249,7
25/10/23 08:37,K18L03,0.0284,2
25/10/23 08:39,K18L02,0.0000,0
25/10/23 08:40,K18L01,1.2408,6
25/10/23 09:13,D15L07,0.0050,5
25/10/23 09:14,D15L08,0.0121,1
25/10/23 09:16,D15L09,0.0153,4
25/10/23 09:17,D15L10,0.0060,1
25/10/23 09:20,D15L06,0.0317,2
25/10/23 09:21,D15L05,0.0000,0
25/10/23 09:22,D15L04,0.0000,0
25/10/23 09:24,D15L03,0.0162,1
25/10/23 09:25,D15L02,0.0000,0
25/10/23 09:26,D15L01,0.1596,16
25/10/23 09:32,H15L07,0.0000,0
25/10/23 09:33,H15L08,0.0009,1
25/10/23 09:35,H15L09,0.0000,0
25/10/23 09:36,H15L10,0.0000,0
25/10/23 09:39,H15L06,0.0000,0
25/10/23 09:40,H15L05,0.0000,0
25/10/23 09:42,H15L04,0.0000,0
25/10/23 09:43,H15L03,0.0068,1
25/10/23 09:45,H15L02,0.0000,0
25/10/23 09:46,H15L01,0.0814,2
