Timestamp,Ref,Weight,Number
9/8/23 15:00,O18L01,0.0148,NA
9/8/23 15:01,O18L02,0.0145,NA
9/8/23 15:02,O18L03,0.0028,NA
9/8/23 15:03,O18L04,0.0867,NA
9/8/23 15:04,O18L05,0.0003,NA
9/8/23 15:05,O18L06,0.009,NA
9/8/23 15:06,O18L07,0.0313,NA
9/8/23 15:08,O18L08,0.1042,NA
9/8/23 15:09,O18L09,0.0196,NA
9/8/23 15:10,O18L10,0.0614,NA
9/8/23 15:36,L17L01,0,NA
9/8/23 15:37,L17L02,0.0543,NA
9/8/23 15:38,L17L03,0.0056,NA
9/8/23 15:39,L17L04,0.0208,NA
9/8/23 15:40,L17L05,0,NA
9/8/23 15:41,L17L06,0.0151,NA
9/8/23 15:42,L17L07,0.0529,NA
9/8/23 15:43,L17L08,0,NA
9/8/23 15:45,L17L09,0.134,NA
9/8/23 16:04,L15L01,0,NA
9/8/23 16:05,L15L02,0.3221,NA
9/8/23 16:07,L15L03,0.0555,NA
9/8/23 16:08,L15L04,0.1002,NA
9/8/23 16:09,L15L05,0.0157,NA
9/8/23 16:10,L15L06,0.0825,NA
9/8/23 16:11,L15L07,0.0079,NA
9/8/23 16:12,L15L08,0.016,NA
9/8/23 16:13,L15L09,0.0218,NA
9/8/23 16:14,L15L10,0,NA
9/8/23 16:38,J13L01,0.0049,NA
9/8/23 16:39,J13L02,0.0136,NA
9/8/23 16:40,J13L03,0.0166,NA
9/8/23 16:41,J13L04,0.0516,NA
9/8/23 16:42,J13L05,0.0146,NA
9/8/23 16:43,J13L06,0,NA
9/8/23 16:44,J13L09,0.0023,NA
9/8/23 16:44,J13L08,0.0005,NA
9/8/23 16:45,J13L09,0,NA
9/8/23 16:46,L17L10,0.012,NA
9/8/23 16:46,J13L10,0.0077,NA
9/8/23 17:03,J15L01,0.0159,NA
9/8/23 17:04,J15L02,0.0002,NA
9/8/23 17:05,J15L03,0.2116,NA
9/8/23 17:06,J15L04,0.0026,NA
9/8/23 17:07,J15L05,0.0157,NA
9/8/23 17:08,J15L06,0.0043,NA
9/8/23 17:09,J15L07,0.0706,NA
9/8/23 17:11,J15L08,0,NA
9/8/23 17:12,J15L09,0,NA
9/8/23 17:13,J15L10,0,NA
9/8/23 19:00,O18L01,0.0251,NA
9/8/23 19:01,O18L02,0,NA
9/8/23 19:02,O18L03,0,NA
9/8/23 19:03,O18L04,0.1431,NA
9/8/23 19:04,O18L05,0.0318,NA
9/8/23 19:05,O18L06,0.0149,NA
9/8/23 19:06,O18L07,0,NA
9/8/23 19:07,O18L08,0.126,NA
9/8/23 19:10,O18L09,0.0373,NA
9/8/23 19:11,O18L10,0.0962,NA
9/8/23 19:34,L17L01,0,NA
9/8/23 19:35,L17L02,0.0021,NA
9/8/23 19:36,L17L03,0,NA
9/8/23 19:37,L17L04,0.0219,NA
9/8/23 19:38,L17L05,0,NA
9/8/23 19:39,L17L06,0,NA
9/8/23 19:40,L17L07,0,NA
9/8/23 19:41,L17L08,0.0782,NA
9/8/23 19:42,L15L09,0,NA
9/8/23 19:43,L17L10,0,NA
9/8/23 20:14,L15L02,0,NA
9/8/23 20:15,L15L03,0.0063,NA
9/8/23 20:17,L15L04,0,NA
9/8/23 20:18,L15L05,0.0052,NA
9/8/23 20:18,L15L06,0,NA
9/8/23 20:20,L15L07,0,NA
9/8/23 20:21,L15L08,0,NA
9/8/23 20:23,L15L09,0.0306,NA
9/8/23 20:24,L15L10,0.2013,NA
9/8/23 20:26,L15L01,0,NA
9/8/23 20:50,J13L01,0,NA
9/8/23 20:51,J13L02,0,NA
9/8/23 20:52,J13L03,0,NA
9/8/23 20:54,J13L05,0,NA
9/8/23 20:55,J13L06,0.2107,NA
9/8/23 20:56,J13L07,0.0102,NA
9/8/23 20:57,J13L08,0,NA
9/8/23 20:59,J13L09,0,NA
9/8/23 21:00,J13L10,0,NA
9/8/23 21:19,J15L01,0,NA
9/8/23 21:21,J15L02,0,NA
9/8/23 21:22,J15L03,0.0093,NA
9/8/23 21:23,J15L04,0.0083,NA
9/8/23 21:24,J15L05,0.023,NA
9/8/23 21:26,J15L06,0,NA
9/8/23 21:27,J15L07,0,NA
9/8/23 21:28,J15L08,0.0777,NA
9/8/23 21:30,J15L09,0,NA
9/8/23 21:31,J15L10,0,NA
10/8/23 02:33,J13L01,0,NA
10/8/23 07:00,O18L01,0.0116,NA
10/8/23 07:01,O18L02,0.0458,NA
10/8/23 07:02,O18L03,0,NA
10/8/23 07:04,O18L04,0,NA
10/8/23 07:06,O18L05,0.0582,NA
10/8/23 07:07,O18L06,0.0406,NA
10/8/23 07:08,O18L07,0.0387,NA
10/8/23 07:09,O18L08,0.0191,NA
10/8/23 07:10,O18L09,0.1463,NA
10/8/23 07:11,O18L10,0.0074,NA
10/8/23 07:14,P15L10,0,NA
10/8/23 07:34,L17L01,0,NA
10/8/23 07:35,L17L02,0,NA
10/8/23 07:36,L17L03,0.1728,NA
10/8/23 07:37,L17L04,0.0254,NA
10/8/23 07:38,L17L05,0.0405,NA
10/8/23 07:40,L17L06,0.0043,NA
10/8/23 07:41,L17L07,0,NA
10/8/23 07:42,L17L08,0.0393,NA
10/8/23 07:43,L17L09,0.0051,NA
10/8/23 07:44,L17L10,0,NA
10/8/23 07:50,O18L10,0,NA
10/8/23 08:02,L15L01,0.1013,NA
10/8/23 08:04,L15L02,0,NA
10/8/23 08:05,L15L03,0.0288,NA
10/8/23 08:06,L15L04,0.0895,NA
10/8/23 08:07,L15L05,0,NA
10/8/23 08:08,L15L06,0,NA
10/8/23 08:08,L15L07,0.0062,NA
10/8/23 08:09,L15L08,0.0023,NA
10/8/23 08:11,L15L09,0,NA
10/8/23 08:12,L15L10,0.205,NA
10/8/23 08:37,O18L01,0.0011,NA
10/8/23 08:38,O18L02,0,NA
10/8/23 08:39,O18L03,0,NA
10/8/23 08:40,O18L04,0.015,NA
10/8/23 08:41,O18L05,0.0088,NA
10/8/23 08:42,O18L06,0.0133,NA
10/8/23 08:44,O18L07,0.0121,NA
10/8/23 08:45,O18L08,0.0407,NA
10/8/23 08:46,O18L09,0,NA
10/8/23 08:47,O18L10,0,NA
10/8/23 09:08,J15L01,0.0083,NA
10/8/23 09:09,J15L02,0,NA
10/8/23 09:10,J15L03,0.0082,NA
10/8/23 09:11,J15L04,0.0738,NA
10/8/23 09:12,J15L05,0.0158,NA
10/8/23 09:13,J15L06,0.0564,NA
10/8/23 09:14,J15L07,0,NA
10/8/23 09:15,J15L08,0.0481,NA
10/8/23 09:18,J15L10,0.0116,NA
10/8/23 10:23,L15L01,0,NA
10/8/23 11:00,O18L01,0.0068,NA
10/8/23 11:01,O18L02,0.0048,NA
10/8/23 11:02,O18L03,0.0031,NA
10/8/23 11:03,O18L04,0.0045,NA
10/8/23 11:04,O18L05,0,NA
10/8/23 11:05,O18L06,0.0039,NA
10/8/23 11:06,O18L07,0,NA
10/8/23 11:08,O18L08,0,NA
10/8/23 11:10,O18L09,0,NA
10/8/23 11:11,O18L10,0.001,NA
10/8/23 11:34,L17L01,0,NA
10/8/23 11:35,L17L02,0.0056,NA
10/8/23 11:36,L17L03,0.0042,NA
10/8/23 11:37,L17L04,0.0177,NA
10/8/23 11:38,L17L05,0.0443,NA
10/8/23 11:39,L17L06,0,NA
10/8/23 11:40,L17L07,0,NA
10/8/23 11:42,L17L08,0,NA
10/8/23 11:43,L17L09,0.011,NA
10/8/23 11:44,L17L10,0.0416,NA
10/8/23 12:10,L15L01,0,NA
10/8/23 12:11,L15L02,0,NA
10/8/23 12:12,L15L03,0,NA
10/8/23 12:13,L15L04,0.0191,NA
10/8/23 12:14,L15L05,0.0376,NA
10/8/23 12:15,L15L06,0,NA
10/8/23 12:16,L15L07,0.0096,NA
10/8/23 12:17,L15L08,0,NA
10/8/23 12:18,L15L09,0,NA
10/8/23 12:19,L15L10,0.005,NA
10/8/23 12:42,J13L01,0,NA
10/8/23 12:43,J13L02,0.0036,NA
10/8/23 12:44,J13L03,0.0091,NA
10/8/23 12:45,J13L04,0,NA
10/8/23 12:47,J13L06,0.0484,NA
10/8/23 12:48,J13L07,0.0114,NA
10/8/23 12:48,J13L05,0,NA
10/8/23 12:49,J15L08,0,NA
10/8/23 12:50,J13L09,0,NA
10/8/23 12:51,J13L10,0,NA
10/8/23 13:12,J15L01,0.0224,NA
10/8/23 13:13,J15L02,0.0081,NA
10/8/23 13:14,J15L03,0,NA
10/8/23 13:15,J15L04,0.0326,NA
10/8/23 13:16,J15L05,0.0162,NA
10/8/23 13:17,J15L06,0,NA
10/8/23 13:18,J15L07,0,NA
10/8/23 13:20,J15L08,0.0374,NA
10/8/23 13:22,J15L09,0,NA
10/8/23 13:23,J15L10,0,NA
10/8/23 13:34,L17L03,0.0103,NA
10/8/23 15:00,O18L01,0.0778,NA
10/8/23 15:01,O18L02,0.0809,NA
10/8/23 15:02,O18L03,0.0745,NA
10/8/23 15:03,O18L04,0.2516,NA
10/8/23 15:04,O18L05,0.05,NA
10/8/23 15:05,O18L06,0,NA
10/8/23 15:06,O18L07,0.1447,NA
10/8/23 15:07,O18L08,0.0432,NA
10/8/23 15:08,O18L09,0,NA
10/8/23 15:09,O18L10,0.0943,NA
10/8/23 15:32,L17L01,0.0083,NA
10/8/23 15:33,L17L02,0,NA
10/8/23 15:35,L17L04,0.0097,NA
10/8/23 15:36,L15L05,0,NA
10/8/23 15:37,L17L06,0.0554,NA
10/8/23 15:38,L17L07,0.0111,NA
10/8/23 15:39,L17L08,0.0135,NA
10/8/23 15:40,L17L09,0.0146,NA
10/8/23 15:42,L17L10,0.0237,NA
10/8/23 15:59,L15L01,0,NA
10/8/23 16:00,L15L02,0,NA
10/8/23 16:01,L15L03,0.0074,NA
10/8/23 16:02,L15L04,0.1157,NA
10/8/23 16:03,L15L05,0.1889,NA
10/8/23 16:04,L15L06,0,NA
10/8/23 16:05,L15L07,0,NA
10/8/23 16:06,L15L08,0,NA
10/8/23 16:07,L15L09,0.0476,NA
10/8/23 16:08,L15L10,0,NA
10/8/23 16:30,J13L01,0.0063,NA
10/8/23 16:31,J13L02,0.0063,NA
10/8/23 16:32,J13L03,0.0452,NA
10/8/23 16:33,J13L04,0.016,NA
10/8/23 16:34,J13L05,0.0123,NA
10/8/23 16:34,J13L06,0,NA
10/8/23 16:35,J13L07,0.0086,NA
10/8/23 16:36,J13L08,0,NA
10/8/23 16:37,J13L09,0,NA
10/8/23 16:38,J13L10,0.0127,NA
10/8/23 16:57,J15L01,0,NA
10/8/23 16:58,J15L02,0,NA
10/8/23 16:59,J15L03,0,NA
10/8/23 17:00,J15L04,0.0045,NA
10/8/23 17:01,J15L05,0.0105,NA
10/8/23 17:02,J15L06,0.0096,NA
10/8/23 17:03,J15L07,0.0569,NA
10/8/23 17:04,J15L08,0.0061,NA
10/8/23 17:05,J15L09,0,NA
10/8/23 17:06,J15L10,0,NA
10/8/23 19:00,O18L01,0.0021,NA
10/8/23 19:01,O18L02,0,NA
10/8/23 19:02,O18L03,0,NA
10/8/23 19:03,O18L09,0.0007,NA
10/8/23 19:04,O18L05,0.0167,NA
10/8/23 19:05,O18L06,0,NA
10/8/23 19:06,O18L07,0,NA
10/8/23 19:07,O18L08,0.0329,NA
10/8/23 19:08,O18L09,0.0056,NA
10/8/23 19:09,O18L10,0,NA
10/8/23 19:17,J15L09,0,NA
10/8/23 19:50,L17L01,0,NA
10/8/23 19:51,L17L02,0.1178,NA
10/8/23 19:52,L17L03,0.0455,NA
10/8/23 19:53,L17L09,0.004,NA
10/8/23 19:54,L17L05,0,NA
10/8/23 19:55,L17L06,0.0083,NA
10/8/23 19:56,L17L07,0,NA
10/8/23 19:57,L17L08,0.0001,NA
10/8/23 19:58,L17L09,0,NA
10/8/23 19:59,L17L10,0.0174,NA
10/8/23 20:24,L15L02,0,NA
10/8/23 20:25,L15L03,0.006,NA
10/8/23 20:26,L15L04,0.0057,NA
10/8/23 20:26,L15L05,0.0059,NA
10/8/23 20:27,L15L06,0,NA
10/8/23 20:28,L15L07,0,NA
10/8/23 20:29,L15L08,0,NA
10/8/23 20:30,L15L09,0.0208,NA
10/8/23 20:31,L15L10,0,NA
10/8/23 21:07,J13L02,0,NA
10/8/23 21:10,J13L05,0.0068,NA
10/8/23 21:11,J13L06,0,NA
10/8/23 21:13,J13L08,0.0022,NA
10/8/23 21:15,J13L10,0.0086,NA
10/8/23 21:35,J15L03,0.295,NA
10/8/23 21:36,J15L09,0.0106,NA
10/8/23 21:36,J15L02,0.0079,NA
10/8/23 21:37,J15L05,0.0825,NA
10/8/23 21:38,J15L06,0.0083,NA
10/8/23 21:39,J15L07,0.0533,NA
10/8/23 21:40,J15L08,0,NA
10/8/23 21:41,J15L09,0,NA
10/8/23 21:42,J15L10,0,NA
11/8/23 07:00,O18L01,0,NA
11/8/23 07:01,O18L02,0.0035,NA
11/8/23 07:02,O18L03,0.0906,NA
11/8/23 07:03,O18L04,0.0518,NA
11/8/23 07:04,O18L05,0,NA
11/8/23 07:05,O18L06,0,NA
11/8/23 07:06,O18L07,0.0111,NA
11/8/23 07:07,O18L08,0,NA
11/8/23 07:08,O18L09,0.0619,NA
11/8/23 07:09,O18L10,0.0823,NA
11/8/23 07:39,L17L01,0,NA
11/8/23 07:40,L17L02,0,NA
11/8/23 07:41,L17L03,0.0204,NA
11/8/23 07:42,L17L04,0,NA
11/8/23 07:44,L17L05,2.0989,NA
11/8/23 07:45,L17L06,0,NA
11/8/23 07:46,L17L07,0,NA
11/8/23 07:47,L17L08,0,NA
11/8/23 07:48,L17L09,0.0066,NA
11/8/23 07:49,L17L10,0,NA
11/8/23 08:17,L15L01,0.0121,NA
11/8/23 08:18,L15L02,0.0139,NA
11/8/23 08:19,L15L03,0.082,NA
11/8/23 08:20,L15L04,0.005,NA
11/8/23 08:21,L15L05,0.0271,NA
11/8/23 08:22,L15L06,0.0085,NA
11/8/23 08:23,L15L07,0.0908,NA
11/8/23 08:24,L15L08,0,NA
11/8/23 08:25,L15L09,0,NA
11/8/23 08:26,L15L10,0,NA
11/8/23 08:51,J13L05,0.0039,NA
11/8/23 08:52,J13L02,0,NA
11/8/23 08:53,J13L03,0,NA
11/8/23 08:54,J13L04,0,NA
11/8/23 08:55,J13L05,0.0041,NA
11/8/23 08:56,J13L06,0,NA
11/8/23 08:57,J13L07,0,NA
11/8/23 08:58,J13L08,0,NA
11/8/23 08:59,J13L09,0,NA
11/8/23 09:00,J13L10,0,NA
11/8/23 09:18,J15L01,0.0207,NA
11/8/23 09:19,J15L02,0.0636,NA
11/8/23 09:20,J15L03,0,NA
11/8/23 09:21,J15L04,0.004,NA
11/8/23 09:22,J15L05,0.064,NA
11/8/23 09:23,J15L06,0.0053,NA
11/8/23 09:24,J15L07,0,NA
11/8/23 09:25,J15L08,0.0199,NA
11/8/23 09:26,J15L09,0.0254,NA
11/8/23 09:27,J15L10,0.0072,NA
11/8/23 21:06,J13L01,0.0049,NA
11/8/23 21:08,J13L03,0.0405,NA
11/8/23 21:12,J13L07,0,NA
11/8/23 21:14,J13L09,0.0081,NA
