Timestamp,Ref.,Weight,Number
13/12/23 11:00,O18L02,0.0093,2
13/12/23 11:03,O18L03,0.0401,9
13/12/23 11:04,O18L04,0.0093,2
13/12/23 11:05,O18L05,0.0109,3
13/12/23 11:06,O18L06,0.0000,0
13/12/23 11:07,O18L07,0.0378,10
13/12/23 11:09,O18L08,0.0018,2
13/12/23 11:10,O18L09,0.1000,3
13/12/23 11:11,O18L10,0.0304,7
13/12/23 12:11,L15L01,0.0445,13
13/12/23 11:18,O18L01,0.0048,2
13/12/23 11:36,L17L03,0.0067,2
13/12/23 11:37,L17L04,0.0110,8
13/12/23 11:38,L17L02,0.0232,6
13/12/23 11:39,L17L05,0.0182,6
13/12/23 11:40,L17L06,0.0254,8
13/12/23 11:42,L17L07,0.0185,6
13/12/23 11:49,L17L08,0.0188,7
13/12/23 11:51,L17L09,0.0121,3
13/12/23 11:53,L17L10,0.0215,6
13/12/23 11:58,L17L01,0.0172,4
13/12/23 12:06,L15L02,0.0135,9
13/12/23 12:08,L15L03,0.3936,9
13/12/23 12:09,L15L04,0.0622,12
13/12/23 12:10,L15L05,0.2001,8
13/12/23 12:13,L15L07,0.0448,8
13/12/23 12:14,L15L08,0.0194,5
13/12/23 12:15,L15L09,0.0128,3
13/12/23 12:16,L15L10,0.0157,2
13/12/23 12:20,L15L06,0.0081,5
13/12/23 12:40,J13L02,0.0000,0
13/12/23 12:41,J13L03,0.0642,5
13/12/23 12:43,J13L04,0.0674,8
13/12/23 12:44,J13L05,0.0350,10
13/12/23 12:45,J13L06,0.0236,2
13/12/23 12:46,J13L07,0.0056,4
13/12/23 12:47,J13L08,0.0000,0
13/12/23 12:48,J13L09,0.0150,3
13/12/23 12:49,J13L10,0.0000,0
13/12/23 12:54,J13L01,0.0495,4
13/12/23 13:04,J15L02,0.0324,3
13/12/23 13:08,J15L03,0.0617,13
13/12/23 13:12,J15L05,0.0452,16
13/12/23 13:13,J15L06,0.0109,6
13/12/23 13:15,J15L08,0.0000,0
13/12/23 13:17,J15L09,0.0015,1
13/12/23 13:18,J15L10,0.0000,0
13/12/23 13:20,J15L01,0.0248,9
13/12/23 15:00,O18L02,0.0000,0
13/12/23 15:02,O18L03,0.0000,0
13/12/23 15:03,O18L04,0.0000,0
13/12/23 15:04,O18L05,0.0000,0
13/12/23 15:05,O18L06,0.0027,1
13/12/23 15:06,O18L07,0.0000,0
13/12/23 15:07,O18L08,0.0092,2
13/12/23 15:08,O18L09,0.0000,0
13/12/23 15:09,O18L10,0.0000,0
13/12/23 15:12,O18L01,0.0000,0
13/12/23 15:35,L17L02,0.0019,1
13/12/23 15:36,L17L06,0.0104,2
13/12/23 15:38,L17L04,0.0080,2
13/12/23 15:39,L17L05,0.0019,1
13/12/23 15:40,L17L06,0.0114,5
13/12/23 15:42,L17L07,0.0040,1
13/12/23 15:43,L17L08,0.0000,0
13/12/23 15:44,L17L09,0.0000,0
13/12/23 15:47,L17L10,0.0000,0
13/12/23 15:49,L17L01,0.0072,3
13/12/23 16:05,L15L02,0.0121,5
13/12/23 16:07,L15L03,0.0182,1
13/12/23 16:08,L15L04,0.0090,5
13/12/23 16:09,L15L05,0.0067,2
13/12/23 16:10,L15L06,0.0080,5
13/12/23 16:11,L15L07,0.0093,5
13/12/23 16:13,L15L08,0.0118,5
13/12/23 16:14,L15L09,0.0000,0
13/12/23 16:19,L15L10,0.0000,0
13/12/23 16:25,L15L01,0.0000,0
13/12/23 16:46,J13L02,0.0000,0
13/12/23 16:47,J13L03,0.0032,3
13/12/23 16:49,J13L04,0.0047,3
13/12/23 16:50,J13L05,0.0087,3
13/12/23 16:52,J13L06,0.0068,2
13/12/23 16:54,J13L07,0.0008,3
13/12/23 16:55,J13L08,0.0000,0
13/12/23 16:56,J13L09,0.0037,2
13/12/23 16:58,J13L10,0.0000,0
13/12/23 17:01,J13L01,0.0021,9
13/12/23 17:33,J15L02,0.0492,7
13/12/23 17:35,J15L03,0.0198,11
13/12/23 17:36,J15L04,0.0179,8
13/12/23 17:38,J15L05,0.0610,18
13/12/23 17:39,J15L06,0.0016,1
13/12/23 17:41,J15L07,0.0098,2
13/12/23 17:42,J15L08,0.0657,22
13/12/23 17:44,J15L09,0.0041,3
13/12/23 17:45,J15L10,0.0029,1
13/12/23 17:47,J15L07,0.0352,19
13/12/23 19:00,O18L02,0.0210,8
13/12/23 19:01,O18L03,0.0000,0
13/12/23 19:03,O18L04,0.0127,5
13/12/23 19:04,O18L05,0.0244,1
13/12/23 19:06,O18L06,0.0466,10
13/12/23 19:07,O18L07,0.0444,14
13/12/23 19:09,O18L08,0.0026,1
13/12/23 19:11,O18L09,0.0038,2
13/12/23 19:12,O18L10,0.0590,8
13/12/23 19:14,O18L01,0.0271,7
13/12/23 19:35,L17L02,0.0037,6
13/12/23 19:36,L17L03,0.0000,0
13/12/23 19:38,L17L04,0.0184,14
13/12/23 19:39,L17L05,0.0373,11
13/12/23 19:41,L17L06,0.0000,0
13/12/23 19:42,L17L07,0.0253,4
13/12/23 19:43,L17L08,0.0112,5
13/12/23 19:45,L17L09,0.0145,3
13/12/23 19:46,L17L10,0.0131,3
13/12/23 19:49,L17L01,0.0078,4
13/12/23 20:08,L15L02,0.0000,0
13/12/23 20:09,L15L03,0.0497,1
13/12/23 20:11,L15L04,0.2718,5
13/12/23 20:13,L15L05,0.0761,2
13/12/23 20:14,L15L06,0.0000,0
13/12/23 20:16,L15L07,0.0157,8
13/12/23 20:17,L15L08,0.0106,13
13/12/23 20:19,L15L09,0.0000,0
13/12/23 20:20,L15L10,0.0000,0
13/12/23 20:24,L15L01,0.0619,11
13/12/23 20:53,J13L02,0.0000,0
13/12/23 20:54,J13L03,0.0648,1
13/12/23 20:56,J13L04,0.0800,10
13/12/23 20:57,J13L05,0.0000,0
13/12/23 20:59,J13L06,0.0373,4
13/12/23 21:00,J13L07,0.0227,2
13/12/23 21:02,J13L08,0.0135,4
13/12/23 21:04,J13L09,0.0010,5
13/12/23 21:05,J13L10,0.0055,2
13/12/23 21:10,J13L01,0.0066,1
13/12/23 21:29,J15L02,0.0108,7
13/12/23 21:30,J15L03,0.0000,0
13/12/23 21:32,J15L04,0.0095,4
13/12/23 21:34,J15L05,0.0166,5
13/12/23 21:35,J15L06,0.0000,0
