Timestamp,Ref.,Weight,Number
28/1/25 14:50,K18L06,0.0452,15
28/1/25 14:48,K18L08,0.0241,8
28/1/25 13:36,P15L02,0.0078,3
28/1/25 14:03,Q17L09,0.0136,4
28/1/25 14:07,Q17L06,0.0372,3
28/1/25 14:48,K18L09,0.0201,8
29/1/25 08:29,P15L04,0.0146,11
29/1/25 08:28,P15L05,0.0341,4
29/1/25 08:33,P15L01,0.4672,4
29/1/25 08:27,P15L06,0.0498,3
29/1/25 08:22,P15L09,0.0598,3
29/1/25 08:30,P15L03,0.3461,1
29/1/25 10:17,K18L08,0.0278,3
29/1/25 09:14,Q17L09,0.0006,1
29/1/25 10:22,K18L04,0.0415,4
29/1/25 08:21,P15L10,0.6539,1
29/1/25 09:13,Q17L10,0.0392,1
29/1/25 09:29,Q17L02,0.8571,3
29/1/25 10:15,K18L09,0.0422,1
29/1/25 08:32,P15L02,0.4089,2
29/1/25 07:25,D15L06,0.0106,4
29/1/25 07:29,D15L03,0.0521,1
29/1/25 07:13,H15L01,0.1084,15
29/1/25 10:20,K18L06,0.0313,2
29/1/25 07:08,H15L05,0.0145,4
29/1/25 07:23,D15L08,0.0756,8
29/1/25 07:27,D15L05,0.0822,2
29/1/25 10:23,K18L02,0.1489,2
29/1/25 10:24,K18L03,0.1094,3
29/1/25 07:30,D15L02,0.1025,7
29/1/25 07:31,D15L01,0.1586,1
29/1/25 07:20,D15L10,0.0696,2
29/1/25 07:29,D15L04,0.0686,2
29/1/25 07:12,H15L02,0.0522,3
29/1/25 07:02,H15L09,0.0522,1
29/1/25 07:09,H15L04,0.0025,1
29/1/25 07:24,D15L07,0.0997,14
29/1/25 07:21,D15L09,0.0208,1
29/1/25 07:10,H15L03,0.0522,2
29/1/25 09:30,Q17L01,7.0107,10
29/1/25 09:23,Q17L05,10.3595,12
29/1/25 10:28,K18L01,2.2772,3
29/1/25 09:17,Q17L07,7.2477,3
29/1/25 10:14,K18L10,7.2255,11
28/1/25 21:11,P15L09,0,0
28/1/25 21:10,P15L10,0,0
29/1/25 10:18,K18L07,0,0
28/1/25 21:18,P15L03,0,0
28/1/25 21:17,P15L04,0,0
28/1/25 22:30,K18L06,0,0
28/1/25 16:22,D15L05,0,0
28/1/25 16:24,D15L04,0,0
28/1/25 16:01,H15L09,0,0
28/1/25 16:19,D15L08,0,0
28/1/25 16:21,D15L06,0,0
28/1/25 16:08,H15L04,0,0
28/1/25 16:07,H15L05,0,0
29/1/25 08:24,P15L08,0,0
28/1/25 16:17,D15L09,0,0
28/1/25 16:10,H15L02,0,0
28/1/25 16:05,H15L06,0,0
28/1/25 16:00,H15L10,0,0
28/1/25 18:08,Q17L03,0,0
28/1/25 17:24,P15L07,0,0
28/1/25 16:11,H15L01,0,0
28/1/25 16:28,D15L03,0,0
28/1/25 16:03,H15L08,0,0
28/1/25 21:56,Q17L02,0,0
28/1/25 13:35,P15L03,0,0
28/1/25 17:25,P15L06,0,0
28/1/25 17:23,P15L08,0,0
28/1/25 12:05,H15L06,0,0
28/1/25 12:01,H15L09,0,0
28/1/25 12:26,D15L04,0,0
28/1/25 12:19,D15L09,0,0
28/1/25 13:28,P15L08,0,0
28/1/25 14:12,Q17L02,0,0
28/1/25 21:48,Q17L08,0,0
29/1/25 09:24,Q17L04,0,0
29/1/25 08:25,P15L07,0,0
29/1/25 07:03,H15L08,0,0
29/1/25 07:00,H15L10,0,0
29/1/25 07:06,H15L06,0,0
29/1/25 07:04,H15L07,0,0
29/1/25 10:21,K18L05,0,0
29/1/25 09:16,Q17L08,0,0
29/1/25 09:20,Q17L06,0,0
29/1/25 09:26,Q17L03,0,0
