Timestamp,Ref.,Weight,Number,,,,
25/7/24 09:24,Q17L09,0.0575,1,,,,
24/7/24 12:22,K18L07,0.0159,20,,,,
24/7/24 17:44,K18L04,0.0019,4,,,,
25/7/24 08:40,K18L01,0.0024,1,,,,
24/7/24 17:43,K18L05,0.0017,2,,,,
25/7/24 07:06,D15L05,0.1716,1,,,,
24/7/24 20:02,D15L08,0.0039,2,,,,
24/7/24 18:31,Q17L02,0.0014,1,,,,
24/7/24 21:54,Q17L10,0.0286,1,,,,
24/7/24 21:55,Q17L09,0.0017,1,,,,
24/7/24 21:16,K18L01,0.0245,1,,,,
24/7/24 13:59,P15L03,0.0034,2,,,,
24/7/24 22:35,P15L04,0.0002,2,,,,
24/7/24 20:10,D15L02,0.0268,1,,,,
24/7/24 13:58,P15L04,0.0348,16,,,,
24/7/24 14:00,P15L02,0.0045,1,,,,
24/7/24 18:27,Q17L06,0.0013,1,,,,
24/7/24 12:21,K18L08,0.0078,5,,,,
24/7/24 12:19,K18L09,0.0048,5,,,,
24/7/24 11:00,D15L10,0.0004,1,,,,
24/7/24 18:22,Q17L10,0.0055,1,,,,
24/7/24 13:52,P15L10,0,0,,,,
24/7/24 18:30,Q17L03,0.0448,1,,,,
24/7/24 17:39,K18L08,0.0442,3,,,,
24/7/24 20:22,H15L09,0.0051,1,,,,
25/7/24 08:28,K18L10,0.0014,1,,,,
24/7/24 22:39,P15L01,0.0004,2,,,,
24/7/24 20:21,H15L10,0.0001,2,,,,
24/7/24 21:05,K18L09,0.0005,1,,,,
24/7/24 13:53,P15L09,0,0,,,,
24/7/24 11:29,H15L06,0,0,,,,
24/7/24 11:26,H15L08,0,0,,,,
24/7/24 14:01,P15L01,0,0,,,,
24/7/24 11:30,H15L05,0,0,,,,
24/7/24 11:32,H15L03,0,0,,,,
24/7/24 11:24,H15L10,0,0,,,,
24/7/24 11:10,D15L03,0,0,,,,
24/7/24 11:31,H15L04,0,0,,,,
24/7/24 13:56,P15L06,0,0,,,,
24/7/24 11:27,H15L07,0,0,,,,
24/7/24 20:01,D15L09,0,0,,,,
