Timestamp,Ref.,Weight,Number
7/5/24 11:12,J13L01,0.0095,10
7/5/24 15:10,J13L01,0.0068,1
7/5/24 19:11,J13L01,0.0038,2
8/5/24 07:09,J13L01,0.0034,4
7/5/24 11:11,J13L02,0.0256,2
7/5/24 15:09,J13L02,0.0015,2
7/5/24 19:10,J13L02,0.0066,1
8/5/24 07:08,J13L02,0,0
7/5/24 11:10,J13L03,0,0
7/5/24 15:08,J13L03,0,0
7/5/24 19:07,J13L03,0,0
8/5/24 07:06,J13L03,0.3478,5
7/5/24 11:09,J13L04,0.0232,2
7/5/24 15:06,J13L04,0.0019,3
7/5/24 19:07,J13L04,0.0004,1
8/5/24 07:05,J13L04,0.0441,5
7/5/24 11:07,J13L05,0.0751,5
7/5/24 15:05,J13L05,0.0203,8
7/5/24 19:06,J13L05,0,0
8/5/24 07:04,J13L05,0.1153,3
7/5/24 11:06,J13L06,0.1298,11
7/5/24 15:04,J13L06,0.0678,9
7/5/24 19:04,J13L06,0.0179,3
8/5/24 07:03,J13L06,2.113,2
7/5/24 11:04,J13L07,0.0665,5
7/5/24 15:03,J13L07,0.0652,13
7/5/24 19:03,J13L07,0.0178,3
8/5/24 07:02,J13L07,0.0945,7
7/5/24 11:03,J13L08,0.0041,4
7/5/24 15:02,J13L08,0.0417,2
7/5/24 19:02,J13L08,0.0059,18
8/5/24 07:02,J13L08,0.2346,6
7/5/24 11:01,J13L09,0,0
7/5/24 15:01,J13L09,0.012,1
7/5/24 19:01,J13L09,0,0
8/5/24 07:01,J13L09,0,0
7/5/24 11:00,J13L10,0.1459,38
7/5/24 15:00,J13L10,0,0
7/5/24 19:00,J13L10,0.0136,26
8/5/24 07:00,J13L10,0.023,4
7/5/24 12:17,J15L01,0.004,4
7/5/24 16:18,J15L01,0.0042,2
7/5/24 20:16,J15L01,0.0124,1
8/5/24 08:19,J15L01,0.0692,4
7/5/24 12:16,J15L02,0.0098,6
7/5/24 16:16,J15L02,0,0
7/5/24 20:15,J15L02,0.0052,3
8/5/24 08:18,J15L02,0.0352,2
7/5/24 12:14,J15L03,0,0
7/5/24 16:15,J15L03,0,0
7/5/24 20:14,J15L03,0.0191,1
8/5/24 08:17,J15L03,0,0
7/5/24 12:13,J15L04,0.0013,1
7/5/24 16:14,J15L04,0.0021,1
7/5/24 20:13,J15L04,0,0
8/5/24 08:15,J15L04,0.0069,2
7/5/24 12:12,J15L05,0,0
7/5/24 16:13,J15L05,0.0104,2
7/5/24 20:12,J15L05,0,0
8/5/24 08:14,J15L05,0.0181,2
7/5/24 12:11,J15L06,0,0
7/5/24 16:11,J15L06,0.0042,1
7/5/24 20:11,J15L06,0.0341,1
8/5/24 08:13,J15L06,0,0
7/5/24 12:09,J15L07,0.0171,4
7/5/24 16:10,J15L07,0.0334,8
7/5/24 20:09,J15L07,0.0099,7
8/5/24 08:12,J15L07,0.0072,3
7/5/24 12:08,J15L08,0.0256,1
7/5/24 16:09,J15L08,0.0234,1
7/5/24 20:09,J15L08,0,0
8/5/24 08:11,J15L08,0,0
7/5/24 12:06,J15L09,0.0379,1
7/5/24 16:07,J15L09,0.0403,1
7/5/24 20:08,J15L09,0,0
8/5/24 08:10,J15L09,0.0011,3
7/5/24 12:04,J15L10,0.054,1
7/5/24 16:06,J15L10,0,0
7/5/24 20:06,J15L10,0,0
8/5/24 08:09,J15L10,0.0248,1
7/5/24 11:46,L15L01,0.0408,5
7/5/24 15:47,L15L01,0.04,9
7/5/24 19:49,L15L01,0.0037,2
8/5/24 07:44,L15L01,0.0012,1
7/5/24 11:45,L15L02,0.0142,6
7/5/24 15:46,L15L02,0.164,7
7/5/24 19:49,L15L02,0.0171,1
8/5/24 07:43,L15L02,0.0353,1
7/5/24 11:44,L15L03,0.0099,5
7/5/24 15:45,L15L03,0.0685,1
7/5/24 19:45,L15L03,0,0
8/5/24 07:42,L15L03,0.0199,1
7/5/24 11:42,L15L04,0.0159,3
7/5/24 15:43,L15L04,0.0606,1
7/5/24 19:44,L15L04,0.0045,2
8/5/24 07:41,L15L04,0.0112,2
7/5/24 11:41,L15L05,0.0063,1
7/5/24 15:42,L15L05,0.0229,4
7/5/24 19:43,L15L05,0,0
8/5/24 07:40,L15L05,0.0553,2
7/5/24 11:40,L15L06,0.0043,1
7/5/24 15:41,L15L06,0.0036,2
7/5/24 19:42,L15L06,0,0
8/5/24 07:39,L15L06,0.0028,1
7/5/24 11:38,L15L07,0.0587,8
7/5/24 15:40,L15L07,0.0459,4
7/5/24 19:40,L15L07,0.0089,7
8/5/24 07:37,L15L07,1.4509,19
7/5/24 11:37,L15L08,0.0109,4
7/5/24 15:38,L15L08,0.0381,2
7/5/24 19:40,L15L08,0.0066,2
8/5/24 07:35,L15L08,0.0377,2
7/5/24 11:36,L15L09,0.0295,1
7/5/24 15:37,L15L09,0.0045,1
7/5/24 19:38,L15L09,0.0172,2
8/5/24 07:34,L15L09,0.0266,2
7/5/24 11:35,L15L10,0.0612,3
7/5/24 15:36,L15L10,0,0
7/5/24 19:37,L15L10,0,0
8/5/24 07:33,L15L10,1.352,3
7/5/24 12:59,L17L01,0.0578,25
7/5/24 16:51,L17L01,0.00378,3
7/5/24 20:49,L17L01,0.0026,4
8/5/24 08:50,L17L01,0.0012,1
7/5/24 12:57,L17L02,0.0111,9
7/5/24 16:49,L17L02,0,0
7/5/24 20:48,L17L02,0,0
8/5/24 08:49,L17L02,0.0063,6
7/5/24 12:56,L17L03,0.0369,14
7/5/24 16:48,L17L03,0.0448,7
7/5/24 20:46,L17L03,0.0435,18
8/5/24 08:48,L17L03,0.0123,7
7/5/24 12:55,L17L04,0.0265,9
7/5/24 16:47,L17L04,0.111,14
7/5/24 20:45,L17L04,1.8301,5
8/5/24 08:46,L17L04,0.0205,5
7/5/24 12:54,L17L05,0.0048,3
7/5/24 16:46,L17L05,0.0106,6
7/5/24 20:44,L17L05,0.0056,4
8/5/24 08:45,L17L05,0.0336,8
7/5/24 12:52,L17L06,0.0046,2
7/5/24 16:44,L17L06,0,0
7/5/24 20:43,L17L06,0.0014,2
8/5/24 08:44,L17L06,0.0381,1
7/5/24 12:51,L17L07,0.0034,4
7/5/24 16:43,L17L07,0.0094,3
7/5/24 20:42,L17L07,0.0225,8
8/5/24 08:43,L17L07,0.0422,1
7/5/24 12:50,L17L08,0.0093,5
7/5/24 16:42,L17L08,0.0402,5
7/5/24 20:41,L17L08,0.0025,4
8/5/24 08:42,L17L08,0.0005,1
7/5/24 12:48,L17L09,0.0201,6
7/5/24 16:40,L17L09,0.1045,9
7/5/24 20:40,L17L09,0.006,1
8/5/24 08:40,L17L09,0.0645,4
7/5/24 12:47,L17L10,0,0
7/5/24 16:39,L17L10,0.0166,2
7/5/24 20:39,L17L10,0.0063,4
8/5/24 08:39,L17L10,0.7107,8
7/5/24 13:36,O18L01,0.0196,3
7/5/24 17:23,O18L01,0.0048,5
7/5/24 21:24,O18L01,0.0147,3
8/5/24 09:24,O18L01,0.3629,8
7/5/24 13:34,O18L02,0.0207,4
7/5/24 17:22,O18L02,0.0082,5
7/5/24 21:23,O18L02,0.0706,5
8/5/24 09:23,O18L02,0.0644,7
7/5/24 13:33,O18L03,0.0075,4
7/5/24 17:21,O18L03,0.0084,21
7/5/24 21:22,O18L03,0.0036,2
8/5/24 09:22,O18L03,0.0098,6
7/5/24 13:31,O18L04,0,0
7/5/24 17:20,O18L04,0.0055,8
7/5/24 21:21,O18L04,0,0
8/5/24 09:21,O18L04,0.0237,5
7/5/24 13:30,O18L05,0.0037,3
7/5/24 17:19,O18L05,0.0023,2
7/5/24 21:20,O18L05,0.0018,2
8/5/24 09:20,O18L05,0,0
7/5/24 13:29,O18L06,0.064,3
7/5/24 17:18,O18L06,0.0012,2
7/5/24 21:19,O18L06,0.0018,1
8/5/24 09:19,O18L06,0.2197,5
7/5/24 13:28,O18L07,0.022,11
