Timestamp,Ref.,Weight,Number
22/5/24 17:26,K18L09,0.0084,5
22/5/24 17:27,K18L08,0.0088,8
22/5/24 17:28,K18L07,0.0119,5
22/5/24 17:29,K18L06,0.0141,6
22/5/24 17:31,K18L05,0.0144,8
22/5/24 17:32,K18L04,0.0083,7
22/5/24 17:33,K18L03,0.0033,4
22/5/24 17:34,K18L02,0.0035,1
22/5/24 17:36,K18L01,0.003,1
22/5/24 19:00,D15L10,0.0036,3
22/5/24 19:02,D15L09,0.0012,2
22/5/24 19:04,D15L08,0.0032,3
22/5/24 19:05,D15L07,0.0023,3
22/5/24 19:06,D15L06,0.0015,1
22/5/24 19:07,D15L05,0,0
22/5/24 19:08,D15L04,0.0016,1
22/5/24 19:09,D15L03,0,0
22/5/24 19:10,D15L02,0,0
22/5/24 19:11,D15L01,0.00234,2
22/5/24 19:19,H15L10,0,0
22/5/24 19:20,H15L09,0.0018,2
22/5/24 19:21,H15L08,0,0
22/5/24 19:22,H15L07,0.0005,1
22/5/24 19:23,H15L05,0.0107,2
22/5/24 19:23,H15L06,0,0
22/5/24 19:24,H15L04,0,0
22/5/24 19:25,H15L03,0,0
22/5/24 19:26,H15L02,0,0
22/5/24 19:27,H15L01,0,0
22/5/24 20:06,P15L10,0.0009,1
22/5/24 20:07,P15L09,0.0013,1
22/5/24 20:08,P15L08,0,0
22/5/24 20:09,P15L07,0.0209,1
22/5/24 20:10,P15L06,0.0225,2
22/5/24 20:11,P15L05,0.0048,3
22/5/24 20:12,P15L04,0.0034,2
22/5/24 20:13,P15L03,0.0007,1
22/5/24 20:14,P15L02,0,0
22/5/24 20:15,P15L01,0,0
22/5/24 20:44,Q17L10,0,0
22/5/24 20:45,Q17L08,0,0
22/5/24 20:45,Q17L09,0.00188,1
22/5/24 20:46,Q17L07,0.0021,2
22/5/24 20:47,Q17L06,0,0
22/5/24 20:48,Q17L04,0.0057,1
22/5/24 20:48,Q17L05,0,0
22/5/24 20:49,Q17L03,0,0
22/5/24 20:50,Q17L02,0,0
22/5/24 20:51,Q17L01,0.0007,1
22/5/24 21:25,K18L10,0.0016,1
22/5/24 21:26,K18L09,0.0051,6
22/5/24 21:27,K18L08,0.0021,2
22/5/24 21:28,K18L06,0.0021,2
22/5/24 21:28,K18L07,0.0051,6
22/5/24 21:29,K18L05,0.00154,5
22/5/24 21:30,K18L04,0.0138,3
22/5/24 21:31,K18L02,0,0
22/5/24 21:31,K18L03,0.0013,1
22/5/24 21:32,K18L01,0.0111,1
23/5/24 07:00,D15L10,0,0
23/5/24 07:02,D15L09,0,0
23/5/24 07:03,D15L08,0.0387,7
23/5/24 07:06,D15L07,0.0212,1
23/5/24 07:07,D15L06,0.0008,1
23/5/24 07:08,D15L05,0,0
23/5/24 07:10,D15L04,0.2077,1
23/5/24 07:11,D15L03,0,0
23/5/24 07:12,D15L02,0.0007,1
23/5/24 07:14,D15L01,0,0
23/5/24 07:22,H15L10,0.0384,2
23/5/24 07:23,H15L09,0,0
23/5/24 07:24,H15L08,0,0
23/5/24 07:26,H15L07,0,0
23/5/24 07:28,H15L06,0.0024,1
23/5/24 07:29,H15L05,0.0012,1
23/5/24 07:31,H15L04,0,0
23/5/24 07:32,H15L03,0.044,1
23/5/24 07:34,H15L01,0.00011,1
23/5/24 07:34,H15L02,0,0
23/5/24 08:20,P15L10,0,0
23/5/24 08:21,P15L09,0.0387,1
23/5/24 08:22,P15L08,0,0
23/5/24 08:24,P15L07,0.0014,1
23/5/24 08:25,P15L06,0.0017,3
23/5/24 08:26,P15L05,0.0019,1
23/5/24 08:28,P15L04,0,0
23/5/24 08:29,P15L03,0.0009,1
23/5/24 08:31,P15L02,0,0
23/5/24 08:32,P15L01,0,0
23/5/24 09:08,Q17L10,0,0
23/5/24 09:10,Q17L09,1.662,2
23/5/24 09:12,Q17L08,0,0
23/5/24 09:13,Q17L07,0.0015,2
23/5/24 09:14,Q17L06,0,0
23/5/24 09:16,Q17L05,0.0566,1
23/5/24 09:18,Q17L04,0,0
23/5/24 09:20,Q17L03,0,0
23/5/24 09:21,Q17L02,0,0
23/5/24 09:23,Q17L01,0,0
23/5/24 10:03,K18L10,0.0022,1
23/5/24 10:04,K18L09,0.0366,3
23/5/24 10:05,K18L08,0.0198,14
23/5/24 10:07,K18L07,0.0083,5
23/5/24 10:08,K18L06,0.0086,3
23/5/24 10:09,K18L05,0.0208,11
23/5/24 10:11,K18L04,0.0016,2
23/5/24 10:12,K18L03,0.0015,2
23/5/24 10:13,K18L02,0,0
23/5/24 10:15,K18L01,0.0012,1
