Timestamp,Ref.,Weight,Number
3/10/23 01:53,Q17L01,0.0211,2
3/10/23 11:00,P15L03,0.0136,2
3/10/23 11:02,P15L04,0.013,1
3/10/23 11:03,P15L05,0.0211,11
3/10/23 11:04,P15L06,0.0271,4
3/10/23 11:05,P15L07,0,0
3/10/23 11:07,P15L08,0.0042,1
3/10/23 11:08,P15L09,0,0
3/10/23 11:09,P15L10,0,0
3/10/23 11:11,P15L02,0.0396,21
3/10/23 11:12,P15L01,0,0
3/10/23 11:40,Q17L03,0.0858,5
3/10/23 11:41,Q17L04,0,0
3/10/23 11:42,Q17L05,0.0651,2
3/10/23 11:43,Q17L06,0.0228,1
3/10/23 11:44,Q17L07,0.2743,2
3/10/23 11:45,Q17L08,0,0
3/10/23 11:48,Q17L09,0.01,1
3/10/23 11:49,Q17L10,0,0
3/10/23 11:52,Q17L02,0,0
3/10/23 11:53,Q17L01,0.1714,2
3/10/23 12:13,D15L07,0.004,2
3/10/23 12:27,K18L03,0.013,2
3/10/23 12:28,K18L04,0,0
3/10/23 12:29,K18L05,0,0
3/10/23 12:30,K18L06,0.0258,2
3/10/23 12:31,K18L07,0,0
3/10/23 12:32,K18L08,0,0
3/10/23 12:33,K18L09,0,0
3/10/23 12:34,K18L10,0.0182,2
3/10/23 12:38,K18L02,0,0
3/10/23 12:39,K18L01,0.0855,3
3/10/23 13:10,D15L03,0,0
3/10/23 13:11,D15L04,0,0
3/10/23 13:12,D15L05,0,0
3/10/23 13:14,D15L06,0.0055,1
3/10/23 13:15,D15L07,0.0124,1
3/10/23 13:17,H15L03,0.0534,37
3/10/23 13:17,D15L08,0,0
3/10/23 13:19,D15L09,0.0159,2
3/10/23 13:20,D15L10,0.0129,2
3/10/23 13:22,D15L02,0.084,8
3/10/23 13:23,D15L01,0.0448,6
3/10/23 13:27,H15L06,0,0
3/10/23 13:28,H15L07,0.0078,1
3/10/23 13:29,H15L08,0,0
3/10/23 13:30,H15L09,0.004,1
3/10/23 13:31,H15L10,0.011,4
3/10/23 13:35,H15L05,0.0048,2
3/10/23 13:36,H15L04,0.0093,2
3/10/23 13:38,H15L02,0,0
3/10/23 13:40,H15L01,0,0
3/10/23 15:00,P15L03,0.0036,1
3/10/23 15:01,P15L04,0.0308,2
3/10/23 15:02,P15L05,0.0004,2
3/10/23 15:03,P15L06,0,0
3/10/23 15:04,P15L07,0.0025,1
3/10/23 15:05,P15L08,0.011,1
3/10/23 15:07,P15L09,0.0023,1
3/10/23 15:08,P15L10,0,0
3/10/23 15:12,P15L02,0.0128,3
3/10/23 15:13,P15L01,0.0777,5
3/10/23 15:37,Q17L03,0.0061,3
3/10/23 15:38,Q17L04,0,0
3/10/23 15:39,Q17L05,0,0
3/10/23 15:39,Q17L06,0.0469,1
3/10/23 15:41,Q17L07,0,0
3/10/23 15:43,Q17L08,0,0
3/10/23 15:45,Q17L09,0,0
3/10/23 15:46,Q17L10,0,0
3/10/23 15:51,Q17L02,0,0
3/10/23 15:52,Q17L01,0,0
