Timestamp,Ref.,Weight,Number
31/10/23 11:00,O18L07,0.0110,3
31/10/23 11:01,O18L08,0.0146,11
31/10/23 11:03,O18L09,0.0611,1
31/10/23 11:05,O18L10,0.0227,7
31/10/23 11:07,O18L06,0.0026,4
31/10/23 11:08,O18L05,0.0000,0
31/10/23 11:10,O18L04,0.0000,0
31/10/23 11:11,O18L03,0.0199,3
31/10/23 11:13,O18L02,0.0183,4
31/10/23 11:14,O18L01,0.0732,9
31/10/23 11:48,L17L07,0.0505,5
31/10/23 11:50,L17L08,0.0000,0
31/10/23 11:51,L17L09,0.0486,5
31/10/23 11:53,L17L10,0.0000,0
31/10/23 11:56,L17L06,0.0078,2
31/10/23 11:57,L17L05,0.0000,0
31/10/23 11:59,L17L04,0.0281,4
31/10/23 12:01,L17L03,0.0188,6
31/10/23 12:02,L17L02,0.0304,8
31/10/23 12:04,L17L01,0.0186,7
31/10/23 12:26,L15L07,0.0635,7
31/10/23 12:27,L15L08,0.0000,0
31/10/23 12:29,L15L09,0.0080,1
31/10/23 12:31,L15L10,0.0000,0
31/10/23 12:33,L15L06,0.0132,3
31/10/23 12:34,L15L05,0.0920,6
31/10/23 12:36,L15L04,0.0121,6
31/10/23 12:37,L15L03,0.0116,7
31/10/23 12:40,L15L02,0.0000,0
31/10/23 12:41,L15L01,0.0048,5
31/10/23 13:05,J13L07,0.0794,1
31/10/23 13:06,J13L08,0.0000,0
31/10/23 13:08,J13L09,0.0000,0
31/10/23 13:09,J13L10,0.0013,10
31/10/23 13:11,J13L06,0.0034,2
31/10/23 13:12,J13L05,0.0027,1
31/10/23 13:14,J13L04,0.0269,5
31/10/23 13:15,J13L03,0.0226,2
31/10/23 13:17,J13L02,0.0000,0
31/10/23 13:18,J13L01,0.0089,1
31/10/23 13:39,J15L07,0.0041,1
31/10/23 13:40,J15L08,0.0000,0
31/10/23 13:42,J15L09,0.5950,2
31/10/23 13:43,J15L10,0.0032,1
31/10/23 13:45,J15L06,0.0406,10
31/10/23 13:46,J15L05,0.0413,5
