Timestamp,Ref.,Weight,Number
21/9/23 07:38,L17L05,0,0
21/9/23 07:39,L17L03,0,0
21/9/23 07:39,L17L06,0.1122,1
21/9/23 07:40,L17L04,0,0
21/9/23 07:41,L17L05,0,0
21/9/23 07:41,L17L07,0.6973,3
21/9/23 07:42,L17L06,0.0714,1
21/9/23 07:42,L17L08,0.0831,3
21/9/23 07:43,L17L07,0,0
21/9/23 07:43,L17L09,0,0
21/9/23 07:44,L17L09,0.1409,4
21/9/23 07:44,L17L08,0.073,3
21/9/23 07:44,L17L10,0.0393,2
21/9/23 07:45,L17L10,0.064,1
21/9/23 08:08,L15L01,0,0
21/9/23 08:08,L15L01,0.0688,1
21/9/23 08:09,L15L02,0.1378,1
21/9/23 08:09,L15L02,0.6037,1
21/9/23 08:10,L15L03,0.0053,1
21/9/23 08:11,L15L04,0,0
21/9/23 08:11,L15L04,0.2709,3
21/9/23 08:12,L15L05,0,0
21/9/23 08:13,L15L06,0.0131,1
21/9/23 08:14,L15L07,0,0
21/9/23 08:14,L15L06,0.0683,2
21/9/23 08:15,L15L08,0.0122,1
21/9/23 08:15,L15L07,0.048,1
21/9/23 08:16,L15L09,0.0111,1
21/9/23 08:17,L15L10,0,0
21/9/23 08:17,L15L08,0.0331,1
21/9/23 08:18,L15L09,0.2316,3
21/9/23 08:19,L15L10,0,0
21/9/23 08:21,L15L05,0.0177,1
21/9/23 08:46,J13L02,0.029,1
21/9/23 08:47,J13L03,0.0492,1
21/9/23 08:49,J13L04,0,0
21/9/23 08:50,J13L07,0,0
21/9/23 08:51,J13L05,0.0319,1
21/9/23 08:52,J13L01,0,0
21/9/23 08:52,J13L06,0,0
21/9/23 08:53,J13L02,0.0096,1
21/9/23 08:53,J13L07,0.0498,3
21/9/23 08:54,J13L03,0.0032,1
21/9/23 08:54,J13L08,0,0
21/9/23 08:55,J13L04,0,0
21/9/23 08:56,J13L05,0,0
21/9/23 08:56,J13L10,0.0143,1
21/9/23 08:57,J13L06,0,0
21/9/23 08:58,J13L09,0,0
21/9/23 08:59,J13L08,0,0
21/9/23 09:00,J13L09,0,0
21/9/23 09:01,J13L10,0.0035,2
21/9/23 09:11,J15L01,0.0702,2
21/9/23 09:12,J15L02,0.0646,2
21/9/23 09:13,J15L03,0,0
21/9/23 09:17,J15L01,0,0
21/9/23 09:17,J15L06,0.029,2
21/9/23 09:18,J15L02,0,0
21/9/23 09:19,J15L03,0,0
21/9/23 09:19,J15L08,0.0955,2
21/9/23 09:20,J15L04,0,0
21/9/23 09:21,J15L05,0.007,1
21/9/23 09:21,J15L09,0,0
21/9/23 09:22,J15L06,0.059,1
21/9/23 09:22,J15L10,0,0
21/9/23 09:23,J15L07,0,0
21/9/23 09:24,J15L08,0.0775,1
21/9/23 09:26,J15L09,0.0664,2
21/9/23 09:28,J15L10,0,0
21/9/23 10:44,J13L03,0.0252,2
21/9/23 11:00,O18L01,0.0042,3
21/9/23 11:01,O18L02,0.0013,1
21/9/23 11:02,O18L03,0.0567,4
21/9/23 11:03,O18L04,0,0
21/9/23 11:04,O18L06,0.0036,1
21/9/23 11:06,O18L06,0.0212,2
21/9/23 11:07,O18L07,0.0193,2
21/9/23 11:09,O18L08,0,0
21/9/23 11:10,O18L09,0,0
21/9/23 11:11,O18L10,0.0111,1
21/9/23 11:43,L17L01,0,0
21/9/23 11:44,L17L02,0,0
21/9/23 11:45,L17L03,0,0
21/9/23 11:46,L17L04,0.0165,1
21/9/23 11:47,L17L05,0.0039,1
21/9/23 11:48,L17L06,0.003,1
21/9/23 11:49,L17L07,0,0
21/9/23 11:50,L17L08,0.006,1
21/9/23 11:51,L17L09,0.0058,1
21/9/23 11:52,L17L10,0,0
21/9/23 12:08,L15L01,0.0606,2
21/9/23 12:09,L15L02,0.0013,1
21/9/23 12:10,L15L03,0.0069,2
21/9/23 12:11,L15L04,0,0
21/9/23 12:12,L15L05,0,0
21/9/23 12:13,L15L06,0.0031,1
21/9/23 12:14,L15L07,0.0006,2
21/9/23 12:16,L15L09,0,0
21/9/23 12:17,L15L10,0,0
21/9/23 12:18,L15L08,0,0
21/9/23 12:41,J13L01,0,0
21/9/23 12:42,J13L02,0,0
21/9/23 12:43,J13L03,0,0
21/9/23 12:44,J13L04,0.0503,4
21/9/23 12:45,J13L05,0,0
21/9/23 12:46,J13L06,0,0
21/9/23 12:48,J13L07,0.0186,1
21/9/23 12:49,J13L08,0,0
21/9/23 12:50,J13L09,0,0
21/9/23 12:51,J13L10,0.006,1
21/9/23 13:07,J13L01,0.0061,1
21/9/23 13:08,J15L02,0.0195,2
21/9/23 13:09,J15L03,0.0142,3
21/9/23 13:10,J15L04,0.0039,2
21/9/23 13:11,J15L05,0.0169,3
21/9/23 13:12,J15L06,0.0094,3
21/9/23 13:14,J15L07,0.0061,1
21/9/23 13:15,J15L08,0.1368,2
21/9/23 13:16,J15L09,0,0
21/9/23 13:17,J15L10,0,0
21/9/23 15:00,O18L01,0,0
21/9/23 15:01,O18L02,0,0
21/9/23 15:02,O18L03,0,0
21/9/23 15:03,O18L04,0,0
21/9/23 15:04,O18L05,0.0038,1
21/9/23 15:05,O18L06,0,0
21/9/23 15:06,O18L07,0.011,4
21/9/23 15:07,O18L08,0,0
21/9/23 15:09,O18L09,0.0055,2
21/9/23 15:10,O18L10,0,0
21/9/23 15:34,L17L01,0.0137,2
21/9/23 15:35,L17L02,0.0091,1
21/9/23 15:36,L17L03,0,0
21/9/23 15:37,L17L04,0.0133,4
21/9/23 15:38,L17L05,0,0
21/9/23 15:39,L17L06,0.0463,6
21/9/23 15:40,L17L07,0.026,6
21/9/23 15:41,L17L08,0.074,1
21/9/23 15:42,L17L09,0.0152,2
21/9/23 15:43,L17L10,0.0022,1
21/9/23 16:02,L15L01,0,0
21/9/23 16:03,L15L02,0,0
21/9/23 16:04,L15L03,0.0296,2
21/9/23 16:05,L15L04,0.0052,2
21/9/23 16:06,L15L05,0.0422,2
21/9/23 16:07,L15L06,0,0
21/9/23 16:08,L15L07,0.0217,5
21/9/23 16:09,L15L08,0,0
21/9/23 16:10,L15L09,0,0
21/9/23 16:11,L15L10,0,0
21/9/23 16:40,J13L01,0,0
21/9/23 16:41,J13L02,0,0
21/9/23 16:42,J13L03,0.0046,1
21/9/23 16:43,J13L04,0.0066,2
21/9/23 16:44,J13L05,0.0464,5
21/9/23 16:45,J13L06,0.0001,1
21/9/23 16:46,J13L07,0.0055,2
21/9/23 16:47,J13L08,0.0026,1
21/9/23 16:48,J13L09,0,0
21/9/23 16:49,J13L10,0.0048,1
21/9/23 17:05,J15L01,0.0279,3
21/9/23 17:06,J15L02,0.0059,1
21/9/23 17:07,J15L03,0.0041,1
21/9/23 17:08,J15L04,0.0077,1
21/9/23 17:09,J15L05,0.0332,8
21/9/23 17:10,J15L06,0.0227,4
21/9/23 17:11,J15L07,0.0082,3
21/9/23 17:12,J15L08,0.0049,1
21/9/23 17:13,J15L09,0.0231,3
21/9/23 17:14,J15L10,0.0124,2
21/9/23 18:07,O18L08,0,0
21/9/23 18:18,J15L07,0.02,1
21/9/23 19:00,O18L01,0.0303,6
21/9/23 19:01,O18L02,0.0307,2
21/9/23 19:02,O18L03,0.1043,3
21/9/23 19:03,O18L04,0.0199,2
21/9/23 19:04,O18L05,0,0
21/9/23 19:05,O18L06,0.0194,2
21/9/23 19:06,O18L07,0,0
21/9/23 19:08,O18L09,0,0
21/9/23 19:10,O18L10,0,0
21/9/23 19:14,J15L04,0.0133,1
21/9/23 19:15,J15L05,0.0316,4
21/9/23 19:33,L17L01,0,0
21/9/23 19:34,L17L02,0.0067,1
21/9/23 19:35,L17L03,0.0103,1
21/9/23 19:36,L17L04,0.0375,1
21/9/23 19:37,L17L05,0,0
21/9/23 19:38,L17L06,0.0297,2
21/9/23 19:40,L17L07,0,0
21/9/23 19:41,L17L08,0.0358,1
21/9/23 19:42,L17L09,0.0212,2
21/9/23 19:43,L17L10,0,0
21/9/23 20:03,L15L01,0.0176,2
21/9/23 20:04,L15L02,0.016,3
21/9/23 20:05,L15L03,0,0
21/9/23 20:06,L15L04,0.014,1
21/9/23 20:07,L15L05,0.0168,2
21/9/23 20:08,L15L06,0.0062,1
21/9/23 20:09,L15L07,0,0
21/9/23 20:10,L15L08,0,0
21/9/23 20:11,L15L09,0.2635,1
21/9/23 20:12,L15L10,0,0
21/9/23 20:42,J13L01,0,0
21/9/23 20:43,J13L02,0,0
21/9/23 20:45,J13L04,0.235,1
21/9/23 20:46,J13L05,0,0
21/9/23 20:47,J13L06,0.0194,1
21/9/23 20:48,J13L07,0.0007,2
21/9/23 20:49,J13L08,0,0
21/9/23 20:50,J13L09,0,0
21/9/23 20:51,J13L10,0,0
21/9/23 21:08,J15L01,0,0
21/9/23 21:09,J15L02,0.1005,5
21/9/23 21:10,J15L03,0.0288,2
21/9/23 21:11,J15L04,0,0
21/9/23 21:12,J15L05,0,0
21/9/23 21:13,J15L06,0,0
21/9/23 21:14,J15L07,0,0
21/9/23 21:15,J15L08,0.0511,1
21/9/23 21:16,J15L09,0,0
21/9/23 21:17,J15L10,0,0
22/9/23 08:10,L15L03,0.5473,1
22/9/23 08:45,J13L01,1.2651,2
