Timestamp,Ref.,Weight,Number
9/4/25 14:19,J15L04,0.0162,5
9/4/25 13:27,J13L10,0.0082,2
9/4/25 13:29,J13L08,0.0013,1
9/4/25 13:38,J13L01,0.0031,1
9/4/25 13:37,J13L02,1.5439,9
9/4/25 14:21,J15L02,0.0227,13
9/4/25 13:28,J13L09,0,0
9/4/25 13:35,J13L04,0.0166,24
9/4/25 14:17,J15L06,0.3035,5
9/4/25 13:32,J13L06,0.0592,2
9/4/25 13:34,J13L05,0.0171,8
9/4/25 14:14,J15L09,0.0053,2
9/4/25 14:13,J15L10,0.1525,14
9/4/25 14:15,J15L08,0.0852,3
9/4/25 13:30,J13L07,0.0101,2
9/4/25 13:36,J13L03,0.0118,2
9/4/25 12:37,O18L03,0.1084,3
9/4/25 12:31,O18L08,0.0052,3
9/4/25 12:38,O18L02,0.1209,6
9/4/25 12:34,O18L06,0.0074,6
9/4/25 14:17,J15L05,0,0
9/4/25 14:16,J15L07,0.044,7
9/4/25 14:19,J15L03,0.0994,12
9/4/25 11:59,L17L03,0.1057,6
9/4/25 14:21,J15L01,1.5003,3
9/4/25 12:39,O18L01,2.0005,5
9/4/25 12:36,O18L04,0.0011,1
9/4/25 12:30,O18L09,1.7016,6
9/4/25 12:34,O18L05,0.0145,2
9/4/25 12:32,O18L07,0.0645,1
9/4/25 12:28,O18L10,0,0
9/4/25 11:50,L17L07,0.9675,5
9/4/25 11:57,L17L04,0.0064,6
9/4/25 11:44,L17L10,0,0
9/4/25 12:00,L17L02,0.0331,6
9/4/25 11:52,L17L06,0.2267,5
9/4/25 12:02,L17L01,0.0031,2
9/4/25 11:47,L17L09,0.0077,1
9/4/25 11:06,L15L07,0.0026,6
9/4/25 11:04,L15L08,0.0075,4
9/4/25 11:48,L17L08,0.0291,12
9/4/25 11:00,L15L10,0.0109,1
9/4/25 11:16,L15L03,0.0198,6
9/4/25 11:02,L15L09,0,0
9/4/25 11:08,L15L06,0.0477,26
9/4/25 11:54,L17L05,0.0388,11
9/4/25 11:19,L15L01,0.0028,2
9/4/25 11:17,L15L02,0.0103,2
9/4/25 11:14,L15L04,0.0054,2
9/4/25 11:12,L15L05,0,0
10/4/25 09:47,J15L10,69.623,6
9/4/25 22:04,J15L01,0.0114,3
9/4/25 22:01,J15L06,0.0125,2
9/4/25 19:59,O18L09,0.302,7
9/4/25 19:58,O18L10,0.0004,10
9/4/25 22:02,J15L05,0,0
9/4/25 20:02,O18L06,0.0013,9
9/4/25 20:01,O18L07,0.0006,1
9/4/25 20:00,O18L08,0.0055,16
9/4/25 19:08,L15L02,0.0009,6
9/4/25 22:04,J15L02,0.0003,7
9/4/25 19:06,L15L04,0.0002,1
9/4/25 20:04,O18L04,0.0002,3
9/4/25 19:09,L15L01,0.0008,4
9/4/25 21:59,J15L08,0,0
9/4/25 19:07,L15L03,0.0004,5
9/4/25 20:06,O18L02,0.0014,2
9/4/25 19:00,L15L10,0.0012,4
9/4/25 20:05,O18L03,0.0005,8
9/4/25 20:03,O18L05,0.0016,7
9/4/25 20:07,O18L01,0.0004,2
9/4/25 19:03,L15L07,0.0001,2
9/4/25 19:01,L15L09,0.0005,2
9/4/25 19:02,L15L08,0.0002,5
9/4/25 19:05,L15L05,0.0004,11
9/4/25 19:04,L15L06,0.0001,5
9/4/25 17:27,J15L02,0.0005,7
9/4/25 16:11,O18L03,0.0008,3
9/4/25 17:20,J15L09,0,0
9/4/25 17:28,J15L01,0.007,7
9/4/25 16:12,O18L02,0.0011,9
9/4/25 16:13,O18L01,0.0009,4
9/4/25 16:06,O18L07,0.0007,12
9/4/25 17:24,J15L05,0.0014,4
9/4/25 16:05,O18L08,0.0006,5
9/4/25 16:03,O18L10,0.0003,5
9/4/25 16:04,O18L09,0.0014,3
9/4/25 17:22,J15L07,0.0002,5
9/4/25 16:10,O18L04,0.0007,2
9/4/25 16:08,O18L05,0.0009,9
9/4/25 15:01,L15L09,0.0003,4
9/4/25 16:07,O18L06,0.1253,5
9/4/25 15:02,L15L08,0.0025,1
9/4/25 15:00,L15L10,0.0729,5
9/4/25 15:06,L15L04,0.0105,5
9/4/25 15:03,L15L07,0.0421,1
9/4/25 15:05,L15L05,0.0137,16
9/4/25 15:08,L15L02,0.0134,5
9/4/25 15:07,L15L03,0.0183,9
9/4/25 15:04,L15L06,0.0093,5
9/4/25 15:09,L15L01,0.0168,6
9/4/25 17:00,J13L03,0.0262,4
9/4/25 17:19,J15L10,0,0
9/4/25 17:21,J15L08,0.0512,3
9/4/25 17:23,J15L06,0.1009,3
9/4/25 17:25,J15L04,0.0205,2
9/4/25 15:38,L17L03,0.0447,4
9/4/25 16:59,J13L04,0.0507,9
9/4/25 17:26,J15L03,0.0026,3
9/4/25 15:33,L17L08,0.6467,14
9/4/25 16:53,J13L10,0.0427,1
9/4/25 16:54,J13L09,0.1494,5
9/4/25 16:58,J13L05,0.0107,3
9/4/25 17:01,J13L02,0.0011,1
9/4/25 15:31,L17L10,0.0518,6
9/4/25 16:57,J13L06,0.0368,2
9/4/25 16:56,J13L07,0.0345,2
9/4/25 16:55,J13L08,0.0325,2
9/4/25 15:37,L17L04,0,0
9/4/25 15:40,L17L02,0.072,9
9/4/25 15:36,L17L05,0.1723,10
9/4/25 17:02,J13L01,0.0204,8
9/4/25 15:32,L17L09,0.0643,6
9/4/25 15:41,L17L01,0.184,7
9/4/25 15:35,L17L06,0.1842,15
9/4/25 15:34,L17L07,0.1411,9
9/4/25 22:03,J15L03,0.1016,
9/4/25 22:02,J15L04,0,0
9/4/25 21:21,J13L05,0,0
9/4/25 21:57,J15L10,0,0
9/4/25 22:00,J15L07,0,0
9/4/25 21:15,J13L10,0.0761,2
9/4/25 21:23,J13L03,0.0045,1
9/4/25 21:58,J15L09,0,0
9/4/25 21:23,J13L04,0.0021,3
9/4/25 21:25,J13L01,0.0128,17
9/4/25 19:35,L17L03,0.0011,1
9/4/25 19:37,L17L01,0.0018,3
9/4/25 21:17,J13L08,0.0106,1
9/4/25 21:24,J13L02,0,0
9/4/25 21:18,J13L07,0.001,1
9/4/25 19:33,L17L05,0.1452,2
9/4/25 19:32,L17L06,0.1024,5
9/4/25 21:20,J13L06,0,0
9/4/25 21:16,J13L09,0.0289,1
9/4/25 19:29,L17L08,0.0059,5
9/4/25 19:27,L17L10,0.2297,13
9/4/25 19:36,L17L02,0.0055,3
9/4/25 19:28,L17L09,0.0041,6
9/4/25 19:30,L17L07,0.0345,4
9/4/25 19:34,L17L04,0.0023,3
10/4/25 09:53,J15L06,0.0003,2
