Timestamp,Ref.,Weight,Number
5/2/25 09:13,O18L01,0.1546,24
5/2/25 09:04,O18L06,0.0939,11
5/2/25 08:59,O18L09,0.0477,5
4/2/25 20:55,L15L09,0.0018,4
4/2/25 21:00,L15L05,0.0407,11
4/2/25 19:36,L17L06,0.0845,11
4/2/25 15:00,J15L10,0,0
4/2/25 21:28,J13L10,0,0
4/2/25 15:02,J15L09,0,0
4/2/25 21:35,J13L05,0,0
4/2/25 19:33,L17L09,0.0849,8
4/2/25 19:40,L17L03,0.0074,3
4/2/25 20:56,L15L08,0.0239,4
4/2/25 21:02,L15L03,0.2151,4
4/2/25 19:37,L17L05,0.0501,12
4/2/25 19:34,L17L08,0.0556,6
4/2/25 21:04,L15L01,0.0349,2
4/2/25 19:32,L17L10,0.0279,3
4/2/25 20:58,L15L07,0.0214,1
4/2/25 21:03,L15L02,0.0067,3
4/2/25 19:35,L17L07,0.0921,5
4/2/25 17:23,J13L06,0.0339,13
4/2/25 21:01,L15L04,0.0327,7
4/2/25 19:39,L17L04,0.0399,9
4/2/25 19:42,L17L01,0.1936,3
4/2/25 21:32,J13L07,0.0071,2
4/2/25 21:30,J13L09,0.0021,5
4/2/25 19:41,L17L02,0.0876,6
4/2/25 21:38,J13L03,0.023,1
4/2/25 20:54,L15L10,0.0259,2
4/2/25 21:40,J13L01,0.0056,2
4/2/25 21:39,J13L02,0.0041,7
4/2/25 20:59,L15L06,0.0355,2
4/2/25 11:04,J15L09,0,0
4/2/25 12:21,O18L09,0.1123,5
4/2/25 13:10,L15L08,0.0092,4
4/2/25 12:23,O18L07,0.0534,12
4/2/25 12:28,O18L03,0.0111,6
4/2/25 11:48,L17L07,0.0836,16
4/2/25 12:30,O18L02,0.0445,9
4/2/25 11:54,L17L01,0.0278,8
4/2/25 13:54,J13L08,0.0354,2
4/2/25 11:46,L17L08,0.0252,8
4/2/25 13:12,L15L06,0.0909,24
4/2/25 13:09,L15L09,0.0919,5
4/2/25 11:50,L17L05,0.0777,25
4/2/25 13:14,L15L05,0.0323,15
4/2/25 12:20,O18L10,0.0773,1
4/2/25 12:27,O18L04,0.0017,1
4/2/25 13:08,L15L10,0.0178,4
4/2/25 13:15,L15L03,0.0999,25
4/2/25 11:51,L17L04,0.0355,19
4/2/25 12:31,O18L01,0.0791,12
