Timestamp,Ref.,Weight,Number,,,,
25/12/24 08:48,L17L10,1.4592,6,,,,
25/12/24 07:47,J15L01,24.1625,16,,,,
25/12/24 09:27,O18L09,25.3675,19,,,,
25/12/24 08:45,L17L07,5.3417,5,,,,
25/12/24 08:47,L17L09,5.1704,5,,,,
25/12/24 07:51,J15L04,17.5718,11,,,,
25/12/24 08:36,L17L02,19.9351,14,,,,
25/12/24 08:41,L17L05,5.2996,4,,,,
25/12/24 09:26,O18L08,8.9148,7,,,,
25/12/24 10:09,L15L03,9.0625,6,,,,
25/12/24 10:06,L15L01,4.9881,4,,,,
25/12/24 09:24,O18L06,2.2748,2,,,,
25/12/24 07:10,J13L09,5.9087,3,,,,
25/12/24 08:42,L17L06,5.2817,4,,,,
24/12/24 19:08,J13L08,0.0779,5,,,,
25/12/24 10:17,L15L09,0.2928,14,,,,
25/12/24 08:35,L17L01,0.0645,2,,,,
24/12/24 19:06,J13L07,0.1105,7,,,,
24/12/24 19:03,J13L04,0.2009,4,,,,
25/12/24 07:00,J13L01,0.3175,3,,,,
24/12/24 19:35,J15L05,0.1501,8,,,,
24/12/24 19:09,J13L09,0.0057,1,,,,
25/12/24 10:13,L15L06,0.0273,5,,,,
24/12/24 19:25,J13L06,0.0896,19,,,,
24/12/24 19:04,J13L05,0.0383,2,,,,
24/12/24 19:00,J13L01,0.0557,4,,,,
24/12/24 20:08,L17L10,0.3992,8,,,,
24/12/24 19:38,J15L07,0.1375,5,,,,
24/12/24 21:27,L15L10,0.1798,8,,,,
24/12/24 19:34,J15L04,0.1261,22,,,,
24/12/24 19:01,J13L02,0.0043,3,,,,
24/12/24 19:30,J15L01,0.1127,15,,,,
24/12/24 21:16,L15L01,0.0163,10,,,,
24/12/24 20:03,L17L05,0.3145,21,,,,
24/12/24 20:07,L17L09,0.0832,2,,,,
24/12/24 20:05,L17L07,0.1618,10,,,,
24/12/24 19:39,J15L08,0.1578,5,,,,
24/12/24 19:10,J13L10,0.0134,6,,,,
24/12/24 20:32,O18L01,0.0941,12,,,,
24/12/24 19:02,J13L03,0.1443,3,,,,
24/12/24 21:25,L15L08,0.2227,44,,,,
24/12/24 19:59,L17L01,0.0887,5,,,,
24/12/24 20:37,O18L05,0.1832,12,,,,
24/12/24 20:04,L17L06,0.2336,11,,,,
24/12/24 20:40,O18L08,0.4163,6,,,,
24/12/24 20:38,O18L06,0.2443,9,,,,
24/12/24 20:43,O18L09,0.0817,3,,,,
24/12/24 20:35,O18L03,0.0335,9,,,,
24/12/24 21:17,L15L02,0.0059,3,,,,
24/12/24 19:40,J15L09,0.0752,2,,,,
24/12/24 20:01,L17L03,0.0931,8,,,,
24/12/24 21:20,L15L04,0.0057,1,,,,
24/12/24 19:41,J15L10,0.0759,3,,,,
24/12/24 21:23,L15L06,0.0752,6,,,,
24/12/24 20:36,O18L04,0.0305,6,,,,
24/12/24 21:24,L15L07,0.0052,9,,,,
24/12/24 12:58,O18L08,0.0766,4,,,,
24/12/24 11:52,J15L10,0.0276,1,,,,
24/12/24 11:12,J13L08,0.0362,2,,,,
24/12/24 16:08,L17L01,0.0539,6,,,,
24/12/24 16:53,O18L08,0.1691,3,,,,
24/12/24 16:16,L17L08,0.0621,3,,,,
24/12/24 16:09,L17L02,0.1821,10,,,,
24/12/24 16:49,O18L05,0.0572,10,,,,
24/12/24 16:14,L17L06,0.0409,15,,,,
24/12/24 16:55,O18L10,0.0352,4,,,,
24/12/24 16:17,L17L09,0.0533,5,,,,
24/12/24 16:11,L17L04,0.0158,5,,,,
24/12/24 16:47,O18L03,0.0356,4,,,,
24/12/24 17:31,L15L07,0.0417,15,,,,
24/12/24 21:18,L15L03,0.0063,1,,,,
24/12/24 16:15,L17L07,0.0328,10,,,,
24/12/24 16:45,O18L02,0.1221,13,,,,
24/12/24 17:24,L15L01,0.0334,15,,,,
24/12/24 17:26,L15L02,0.0192,3,,,,
24/12/24 16:10,L17L03,0.0132,3,,,,
24/12/24 16:44,O18L01,0.0717,4,,,,
24/12/24 17:34,L15L10,0.0274,3,,,,
24/12/24 16:54,O18L09,0.1944,9,,,,
24/12/24 17:33,L15L09,0.2481,8,,,,
24/12/24 12:48,O18L01,5.6562,11,,,,
24/12/24 17:29,L15L05,0.2995,6,,,,
24/12/24 11:39,J15L01,0.0861,32,,,,
24/12/24 11:11,J13L07,0.1406,4,,,,
24/12/24 11:15,J13L10,0.0593,5,,,,
24/12/24 16:51,O18L06,0.0425,2,,,,
24/12/24 11:00,J13L01,0.5645,5,,,,
24/12/24 17:32,L15L08,0.0172,6,,,,
24/12/24 17:27,L15L03,0.0605,2,,,,
24/12/24 11:44,J15L05,0.0442,4,,,,
24/12/24 16:52,O18L07,0.0276,6,,,,
24/12/24 17:28,L15L04,0.0086,5,,,,
24/12/24 11:49,J15L08,0.1591,8,,,,
24/12/24 17:30,L15L06,0.0915,5,,,,
24/12/24 11:08,J13L05,1.8159,7,,,,
24/12/24 11:48,J15L07,0.1829,9,,,,
24/12/24 11:52,J15L09,0.0697,2,,,,
24/12/24 16:48,O18L04,0.0374,2,,,,
24/12/24 11:14,J13L09,0.0168,4,,,,
24/12/24 11:07,J13L04,0.1937,3,,,,
24/12/24 11:45,J15L06,0.1392,11,,,,
24/12/24 11:03,J13L02,3.4807,2,,,,
24/12/24 13:38,L15L09,0.4745,9,,,,
24/12/24 13:36,L15L07,0.0664,23,,,,
24/12/24 12:12,L17L01,0.7649,3,,,,
24/12/24 12:57,O18L07,2.5194,7,,,,
24/12/24 12:26,L17L10,2.0209,5,,,,
24/12/24 11:42,J15L03,0.0807,4,,,,
24/12/24 15:39,J15L08,0.0178,4,,,,
24/12/24 16:13,L17L05,0.0385,3,,,,
24/12/24 13:33,L15L05,0.0157,6,,,,
24/12/24 15:02,J13L02,0.0129,4,,,,
24/12/24 15:00,J13L01,0.0547,6,,,,
24/12/24 13:30,L15L03,0.1316,8,,,,
24/12/24 15:32,J15L02,0.0545,4,,,,
24/12/24 12:21,L17L06,0.9708,33,,,,
24/12/24 12:54,O18L05,0.0477,13,,,,
24/12/24 12:14,L17L02,2.4083,20,,,,
24/12/24 13:29,L15L02,4.7445,4,,,,
24/12/24 12:22,L17L07,0.2218,21,,,,
24/12/24 12:24,L17L08,0.0885,13,,,,
24/12/24 13:39,L15L10,0.0879,8,,,,
24/12/24 13:32,L15L04,0.0258,10,,,,
24/12/24 12:25,L17L09,0.8219,4,,,,
24/12/24 12:18,L17L04,0.0468,8,,,,
24/12/24 12:20,L17L05,0.1886,22,,,,
24/12/24 13:34,L15L06,0.0485,9,,,,
24/12/24 12:50,O18L02,0.1023,8,,,,
24/12/24 12:53,O18L04,1.1411,8,,,,
24/12/24 12:55,O18L06,2.3753,7,,,,
24/12/24 13:27,L15L01,0.1377,12,,,,
24/12/24 15:30,J15L01,0.0841,7,,,,
24/12/24 15:04,J13L04,0.0296,15,,,,
24/12/24 12:59,O18L09,0.2373,7,,,,
24/12/24 13:37,L15L08,0.0358,3,,,,
24/12/24 15:08,J13L07,0.0195,3,,,,
24/12/24 13:00,O18L10,0.0508,7,,,,
24/12/24 15:05,J13L05,0.0122,1,,,,
24/12/24 15:34,J15L04,0.0326,12,,,,
24/12/24 15:33,J15L03,0.0232,7,,,,
24/12/24 15:09,J13L08,0.0225,5,,,,
24/12/24 12:16,L17L03,0.0652,1,,,,
24/12/24 15:06,J13L06,0.0366,12,,,,
24/12/24 15:36,J15L06,0.0692,5,,,,
24/12/24 15:40,J15L09,0.0082,1,,,,
24/12/24 15:35,J15L05,0.0557,6,,,,
24/12/24 15:03,J13L03,0.0523,7,,,,
24/12/24 15:38,J15L07,0.0063,1,,,,
24/12/24 11:05,J13L03,0,0,,,,
24/12/24 19:32,J15L02,0,0,,,,
24/12/24 19:36,J15L06,0,0,,,,
24/12/24 16:18,L17L10,0,0,,,,
24/12/24 15:41,J15L10,0,0,,,,
24/12/24 15:10,J13L09,0,0,,,,
24/12/24 12:51,O18L03,0,0,,,,
24/12/24 15:11,J13L10,0,0,,,,
,,,,,,,
,,,,,, ,
,,,,,,,
,,,,,,,
,,,,,,,
