Timestamp,Ref.,Weight,Number
18/6/24 12:14,L15L10,0.0012,1
18/6/24 12:14,L15L09,0,0
18/6/24 12:54,L17L10,0,0
18/6/24 12:51,L17L08,0,0
18/6/24 12:46,L17L04,0.0192,14
18/6/24 12:50,L17L07,0,0
18/6/24 15:15,J15L09,0.0261,1
18/6/24 15:00,J15L01,0,0
18/6/24 12:12,L15L07,0,0
18/6/24 12:11,L15L06,0,0
18/6/24 15:04,J15L03,0,0
18/6/24 12:13,L15L08,0.0106,9
18/6/24 15:11,J15L07,0.0064,14
18/6/24 15:13,J15L08,0.0091,1
18/6/24 12:06,L15L02,0,0
18/6/24 12:02,L15L01,0,0
18/6/24 12:10,L15L05,0,0
18/6/24 12:08,L15L04,0,0
18/6/24 15:16,J15L10,0.0846,1
18/6/24 16:52,L17L07,0,0
18/6/24 16:46,L17L02,0.0022,5
18/6/24 16:54,L17L09,0.0072,7
18/6/24 15:06,J15L04,0,0
18/6/24 15:03,J15L02,0,0
18/6/24 12:41,L17L01,0.0043,3
18/6/24 12:07,L15L03,0.0018,3
18/6/24 16:50,L17L05,0.0017,3
18/6/24 17:26,O18L05,0,0
18/6/24 17:24,O18L04,0,0
18/6/24 17:31,O18L10,0.0141,2
18/6/24 17:19,O18L02,0.0253,5
18/6/24 16:53,L17L08,0.0023,5
18/6/24 16:48,L17L04,0.0022,1
18/6/24 16:47,L17L03,0,0
18/6/24 15:45,J13L08,0,0
18/6/24 15:09,J15L05,0,0
18/6/24 17:28,O18L07,0,0
18/6/24 17:30,O18L09,0,0
18/6/24 17:29,O18L08,0.013,1
18/6/24 17:19,O18L01,0.0068,7
18/6/24 17:27,O18L06,0.0068,2
18/6/24 15:41,J13L05,0.0014,5
18/6/24 15:40,J13L04,0.0232,3
18/6/24 16:18,L15L06,0,0
18/6/24 16:23,L15L10,0,0
18/6/24 15:10,J15L06,0,0
18/6/24 16:45,L15L01,0.0072,3
18/6/24 16:51,L17L06,0,0
18/6/24 16:21,L15L09,0,0
18/6/24 13:33,O18L08,0,0
18/6/24 13:27,O18L04,0,0
18/6/24 13:36,O18L10,0,0
18/6/24 12:48,L17L06,0,0
18/6/24 12:43,L17L02,0,0
18/6/24 15:37,J13L02,0,0
18/6/24 15:46,J13L09,0,0
18/6/24 15:36,J13L01,0,0
18/6/24 17:22,O18L03,0,0
18/6/24 15:42,J13L06,0.0306,6
18/6/24 13:28,O18L05,0.0137,2
