Timestamp,Ref.,Weight,Number
25/2/25 16:53,J15L01,0.0154,10
25/2/25 16:45,J15L10,0.0041,3
25/2/25 16:46,J15L08,0.0032,2
25/2/25 16:52,J15L02,0.0064,4
25/2/25 16:47,J15L07,0,0
25/2/25 16:51,J15L03,0.0176,10
25/2/25 16:46,J15L09,0,0
25/2/25 16:19,L17L04,0.1281,9
25/2/25 16:13,L17L10,0.0078,3
25/2/25 16:14,L17L09,0.0078,4
25/2/25 16:21,L17L02,0.0224,2
25/2/25 16:20,L17L03,0.0045,1
25/2/25 16:22,L17L01,0,0
25/2/25 16:18,L17L05,0.0262,10
25/2/25 16:15,L17L08,0,0
25/2/25 16:17,L17L06,0.4759,10
25/2/25 17:11,J13L08,0.0335,9
25/2/25 17:15,J13L03,0.0727,5
25/2/25 17:11,J13L07,0.0326,7
25/2/25 17:13,J13L05,0.0602,18
25/2/25 17:12,J13L06,0.0315,4
25/2/25 15:47,O18L06,0.0024,1
25/2/25 15:51,O18L01,0.0025,4
25/2/25 15:43,O18L10,2.3013,4
25/2/25 17:10,J13L09,0.0035,1
25/2/25 15:49,O18L03,0,0
25/2/25 15:48,O18L04,0.0018,3
25/2/25 15:06,L15L05,1.6731,3
25/2/25 15:07,L15L04,0.0056,10
25/2/25 15:00,L15L10,0,0
25/2/25 15:08,L15L03,0.0113,9
25/2/25 15:48,O18L05,0,0
25/2/25 15:46,O18L07,0.0046,4
25/2/25 15:05,L15L06,0.0082,8
25/2/25 15:45,O18L08,0.0015,1
25/2/25 15:50,O18L02,0.0124,10
25/2/25 15:04,L15L07,0,0
25/2/25 15:10,L15L01,0.0056,5
25/2/25 15:03,L15L08,0,0
25/2/25 15:44,O18L09,0,0
25/2/25 15:09,L15L02,0.0011,1
25/2/25 21:14,J13L10,0.0136,1
25/2/25 21:16,J13L08,0.0261,1
25/2/25 21:23,J13L01,0.0031,2
25/2/25 21:15,J13L09,0.1264,1
25/2/25 20:23,L17L04,0.0139,13
25/2/25 20:24,L17L03,0.0478,5
25/2/25 21:18,J13L06,0.0095,1
25/2/25 20:26,L17L01,0.1098,22
25/2/25 20:22,L17L05,0.1401,8
25/2/25 20:19,L17L08,0.0456,55
25/2/25 20:18,L17L09,0.1341,8
25/2/25 20:17,L17L10,0.002,1
25/2/25 20:21,L17L06,0.0515,88
25/2/25 20:20,L17L07,0.027,28
25/2/25 20:25,L17L02,1.4889,5
25/2/25 19:53,O18L01,0.0273,5
25/2/25 19:44,O18L10,0.0151,6
25/2/25 19:51,O18L03,0.0351,8
25/2/25 19:47,O18L07,0,0
25/2/25 19:49,O18L05,0,0
25/2/25 19:52,O18L02,0.0112,2
25/2/25 19:50,O18L04,0.0407,6
25/2/25 19:46,O18L08,0.038,3
25/2/25 19:45,O18L09,0.0117,2
25/2/25 19:48,O18L06,0.3339,8
25/2/25 21:19,J13L05,0.0189,23
25/2/25 20:54,J15L05,0,0
25/2/25 20:58,J15L01,0.0075,4
25/2/25 20:49,J15L10,0.0187,1
25/2/25 20:50,J15L09,0.0359,2
25/2/25 20:55,J15L04,0.0077,9
25/2/25 20:51,J15L08,0,0
25/2/25 21:21,J13L03,0.0381,1
25/2/25 21:17,J13L07,0.0379,3
25/2/25 21:20,J13L04,0.0113,5
25/2/25 19:09,L15L01,0.0025,1
25/2/25 19:05,L15L05,0.0675,5
25/2/25 21:22,J13L02,0,0
25/2/25 20:52,J15L07,0,0
25/2/25 20:57,J15L02,0.0994,4
25/2/25 19:07,L15L03,0.0888,6
25/2/25 19:08,L15L02,0,0
25/2/25 20:53,J15L06,0,0
25/2/25 20:56,J15L03,0.0042,3
25/2/25 19:00,L15L10,0.1095,4
25/2/25 19:02,L15L08,0,0
25/2/25 19:01,L15L09,0.0021,2
25/2/25 19:03,L15L07,0.0546,6
25/2/25 19:06,L15L04,0.0206,10
25/2/25 19:04,L15L06,0.0014,1
25/2/25 15:02,L15L09,0,0
25/2/25 13:08,J15L09,0,0
