Timestamp,Ref.,Weight,Number
13/2/24 21:10,O18L06,0.0066,4
13/2/24 13:50,J15L01,0.0141,11
13/2/24 20:25,L17L08,0.0123,6
13/2/24 21:08,O18L07,0.0010,3
13/2/24 20:21,L17L02,0.0314,15
13/2/24 14:01,J15L07,0.0038,8
13/2/24 21:03,O18L08,0.0489,1
13/2/24 13:53,J15L05,0.0614,16
13/2/24 12:26,L17L08,0.0600,14
13/2/24 12:32,L17L09,0.0175,3
13/2/24 13:13,O18L07,0.0164,3
13/2/24 12:22,L17L02,0.0155,9
13/2/24 13:10,O18L10,0.0240,5
13/2/24 12:36,L17L06,0.0156,8
13/2/24 12:30,L17L10,0.0406,8
13/2/24 13:08,O18L08,0.0270,3
13/2/24 13:11,O18L09,0.0121,2
13/2/24 13:15,O18L06,0.0338,5
13/2/24 12:34,L17L07,0.0400,6
13/2/24 12:41,L17L03,0.0145,5
13/2/24 13:02,O18L01,0.0304,4
13/2/24 19:32,J13L01,0.0101,12
13/2/24 19:07,L15L10,0.0017,3
13/2/24 19:10,L15L07,0.0044,6
13/2/24 19:03,L15L05,0.0511,6
13/2/24 19:01,L15L02,0.0433,10
13/2/24 19:41,J13L10,0.0038,5
13/2/24 22:01,J15L10,0.0375,42
13/2/24 19:13,L15L04,0.0083,6
13/2/24 19:45,J13L06,0.0229,3
13/2/24 10:56,J15L01,0.0700,23
13/2/24 08:15,L15L03,0.0153,28
13/2/24 11:12,J15L04,0.0447,6
14/2/24 08:53,J13L06,0.0095,2
14/2/24 11:10,J15L06,0.8423,14
14/2/24 08:40,J13L01,0.7046,12
14/2/24 09:31,L17L05,0.0295,8
14/2/24 08:04,L15L08,0.0610,66
14/2/24 11:09,J15L07,0.0615,33
14/2/24 08:50,J13L09,0.0391,4
14/2/24 08:44,J13L05,0.0591,6
14/2/24 08:06,L15L10,0.5889,6
14/2/24 09:36,L17L09,0.1745,5
14/2/24 08:55,J13L04,0.0944,18
14/2/24 21:59,J15L08,0.0194,1
14/2/24 08:11,L15L06,0.0359,35
14/2/24 08:52,J13L07,0.0177,4
13/2/24 20:19,L17L01,0.1541,7
13/2/24 17:42,J15L03,0.0845,17
14/2/24 21:06,O18L09,0.0016,3
14/2/24 21:11,O18L04,0.0432,6
13/2/24 21:05,O18L10,0.0698,3
13/2/24 11:09,L15L10,0.0171,4
14/2/24 11:00,J15L02,0.0585,20
14/2/24 10:05,O18L01,0.1992,10
13/2/24 17:35,J15L10,0.0045,1
14/2/24 09:37,L17L07,0.0856,3
13/2/24 11:48,J13L07,0.0789,11
13/2/24 08:42,J13L02,0.0540,8
13/2/24 11:05,L15L05,0.1195,8
13/2/24 08:14,L15L04,0.0382,4
13/2/24 15:48,J13L03,0.0050,2
13/2/24 10:09,O18L05,0.0320,13
13/2/24 17:39,J15L07,0.0088,4
14/2/24 10:21,O18L03,0.0213,2
14/2/24 15:46,J13L04,0.0022,1
14/2/24 15:13,L15L03,0.0038,2
13/2/24 11:07,L15L08,0.0542,51
13/2/24 11:17,L15L03,0.0084,6
13/2/24 15:12,L15L04,0.0033,2
13/2/24 21:00,O18L05,0.0110,7
13/2/24 15:44,J13L06,0.0042,1
13/2/24 16:18,L17L05,0.0118,3
13/2/24 16:49,O18L10,0.0047,1
13/2/24 16:17,L17L02,0.0050,1
13/2/24 16:52,O18L07,0.0525,2
13/2/24 16:20,L17L08,0.0029,1
13/2/24 16:24,L17L07,0.0125,3
13/2/24 17:37,J15L09,0.0329,5
13/2/24 16:23,L17L09,0.0027,1
13/2/24 16:53,O18L06,0.0203,4
13/2/24 16:43,O18L01,0.1348,2
13/2/24 16:27,L17L04,0.0086,3
13/2/24 16:29,L17L03,0.0065,3
13/2/24 16:55,O18L04,0.0010,1
13/2/24 16:47,O18L08,0.0080,1
13/2/24 17:32,J15L05,0.0118,5
13/2/24 17:29,J15L02,0.0043,3
13/2/24 16:46,O18L05,0.0006,2
13/2/24 16:25,L17L06,0.0030,1
13/2/24 16:21,L17L10,0.0000,0
13/2/24 16:44,O18L02,0.0000,0
13/2/24 15:00,L15L01,0.0000,0
13/2/24 13:59,J15L09,0.0000,0
13/2/24 12:38,L17L04,0.0000,0
13/2/24 13:17,O18L04,0.0000,0
13/2/24 13:05,O18L02,0.0000,0
13/2/24 12:20,L17L01,0.0000,0
13/2/24 13:19,O18L03,0.0000,0
13/2/24 20:34,L17L04,0.0000,0
13/2/24 22:03,J15L09,0.0000,0
13/2/24 22:13,J15L03,0.0000,0
13/2/24 13:57,J15L10,0.0000,0
13/2/24 11:47,J13L09,0.0000,0
13/2/24 17:33,J15L08,0.0000,0
13/2/24 15:08,L15L09,0.0000,0
13/2/24 15:03,L15L05,0.0000,0
13/2/24 15:42,J13L07,0.0000,0
13/2/24 15:33,J13L02,0.0000,0
13/2/24 15:35,J13L05,0.0000,0
13/2/24 15:01,L15L02,0.0000,0
13/2/24 15:32,J13L01,0.0000,0
13/2/24 15:39,J13L10,0.0000,0
13/2/24 15:05,L15L08,0.0000,0
13/2/24 15:37,J13L08,0.0000,0
13/2/24 15:40,J13L09,0.0000,0
13/2/24 16:51,O18L09,0.0000,0
13/2/24 16:56,O18L03,0.0000,0
13/2/24 15:06,L15L10,0.0000,0
13/2/24 15:09,L15L07,0.0000,0
13/2/24 15:11,L15L06,0.0000,0
13/2/24 16:15,L17L01,0.0000,0
13/2/24 21:12,O18L03,0.0000,0
13/2/24 13:52,J15L02,0.0000,0
