Timestamp,Ref.,Weight,Number,,,,
10/7/24 07:55,O18L01,0,0,,,,
10/7/24 08:17,L17L10,0,0,,,,
10/7/24 08:18,L17L09,0,0,,,,
10/7/24 08:19,L17L08,0,0,,,,
10/7/24 08:20,L17L07,0,0,,,,
10/7/24 08:21,L17L06,0,0,,,,
10/7/24 08:22,L17L05,0,0,,,,
10/7/24 08:23,L17L04,0,0,,,,
10/7/24 08:24,L17L03,0,0,,,,
10/7/24 08:25,L17L02,0,0,,,,
10/7/24 08:26,L17L01,0,0,,,,
10/7/24 08:47,J15L10,0,0,,,,
10/7/24 08:48,J15L09,0,0,,,,
10/7/24 08:49,J15L08,0.0181,1,,,,
10/7/24 08:49,J15L07,0.00566,1,,,,
10/7/24 08:50,J15L06,0,0,,,,
10/7/24 08:51,J15L05,0,0,,,,
10/7/24 08:52,J15L04,0.0036,1,,,,
10/7/24 08:53,J15L02,0,0,,,,
10/7/24 08:53,J15L03,0,0,,,,
10/7/24 08:54,J15L01,0,0,,,,
10/7/24 09:27,J13L10,0.012,1,,,,
10/7/24 09:28,J13L09,0,0,,,,
10/7/24 09:29,J13L08,0,0,,,,
10/7/24 09:30,J13L07,0,0,,,,
10/7/24 09:32,J13L06,0,0,,,,
10/7/24 09:33,J13L05,0,0,,,,
10/7/24 09:34,J13L04,0,0,,,,
10/7/24 09:35,J13L03,0.0911,1,,,,
10/7/24 09:36,J13L02,0,0,,,,
10/7/24 09:37,J13L01,0,0,,,,
