Timestamp,Ref.,Weight,Number
16/1/24 11:00,D15L03,0.0274,1
16/1/24 11:03,D15L05,0.0000,0
16/1/24 11:04,D15L07,0.0102,2
16/1/24 11:06,D15L09,0.0109,2
16/1/24 11:08,D15L10,0.0022,3
16/1/24 11:09,D15L08,0.0222,10
16/1/24 11:11,D15L06,0.0000,0
16/1/24 11:12,D15L04,0.0247,3
16/1/24 11:13,D15L02,0.0000,0
16/1/24 11:15,D15L01,0.0000,0
16/1/24 11:21,H15L03,0.0000,0
16/1/24 11:23,H15L05,0.0000,0
16/1/24 11:24,H15L07,0.0000,0
16/1/24 11:26,H15L09,0.0000,0
16/1/24 11:27,H15L10,0.0068,1
16/1/24 11:29,H15L08,0.0000,0
16/1/24 11:31,H15L06,0.0095,1
16/1/24 11:33,H15L04,0.0000,0
16/1/24 11:35,H15L02,0.0000,0
16/1/24 11:36,H15L01,0.0024,3
16/1/24 12:03,K18L03,0.0122,3
16/1/24 12:04,K18L02,0.0875,1
16/1/24 12:06,K18L01,1.2382,2
16/1/24 12:08,K18L04,0.0000,0
16/1/24 12:10,K18L05,0.0006,1
16/1/24 12:11,K18L06,0.0000,0
16/1/24 12:13,K18L07,0.0000,0
16/1/24 12:14,K18L08,0.0000,0
16/1/24 12:16,K18L09,0.0134,6
16/1/24 12:17,K18L10,0.0000,0
16/1/24 12:45,Q17L03,0.0000,0
16/1/24 12:47,Q17L04,0.0439,1
16/1/24 12:48,Q17L06,0.0075,1
16/1/24 12:50,Q17L07,0.0000,0
16/1/24 12:52,Q17L09,0.0000,0
16/1/24 12:53,Q17L10,0.0000,0
16/1/24 12:55,Q17L08,0.0000,0
16/1/24 12:57,Q17L05,0.1212,2
16/1/24 12:59,Q17L02,0.0000,0
16/1/24 13:00,Q17L01,0.0822,2
16/1/24 13:28,P15L04,0.0000,0
16/1/24 13:30,P15L06,0.0918,3
16/1/24 13:32,P15L07,0.0000,0
16/1/24 13:34,P15L08,0.0000,0
16/1/24 13:35,P15L10,0.0000,0
16/1/24 13:37,P15L09,0.0000,0
16/1/24 13:39,P15L05,0.0090,6
16/1/24 13:40,P15L02,0.0098,4
16/1/24 13:42,P15L01,0.0000,0
16/1/24 17:00,D15L03,0.0000,0
16/1/24 17:01,D15L04,0.0000,0
16/1/24 17:06,D15L06,0.0000,0
16/1/24 17:08,D15L07,0.0000,0
16/1/24 17:09,D15L09,0.0120,4
16/1/24 17:10,D15L10,0.0670,6
16/1/24 17:12,D15L08,0.0000,0
16/1/24 17:14,D15L05,0.0000,0
16/1/24 17:15,D15L02,0.0000,0
16/1/24 17:17,D15L01,0.0000,0
16/1/24 17:28,H15L03,0.0229,17
16/1/24 17:29,H15L04,0.0367,1
16/1/24 17:31,H15L06,0.0000,0
16/1/24 17:33,H15L07,0.0000,0
16/1/24 17:35,H15L09,0.0022,2
16/1/24 17:36,H15L10,0.0304,3
16/1/24 17:38,H15L08,0.0172,7
16/1/24 17:40,H15L05,0.0167,4
16/1/24 17:42,H15L02,0.0128,4
16/1/24 18:09,K18L03,0.0100,7
16/1/24 18:11,K18L04,0.0000,0
16/1/24 18:12,K18L06,0.0184,6
16/1/24 18:14,K18L07,0.0140,6
16/1/24 18:15,K18L09,0.1435,4
16/1/24 18:17,K18L10,0.0486,12
16/1/24 18:18,K18L08,0.0000,0
16/1/24 18:20,K18L05,0.0000,0
16/1/24 18:22,K18L02,0.0779,7
16/1/24 18:23,K18L01,0.0258,10
16/1/24 18:53,Q17L03,0.0000,0
16/1/24 18:54,Q17L04,0.0348,9
16/1/24 18:56,Q17L06,0.0538,1
16/1/24 18:58,Q17L07,0.0000,0
16/1/24 18:59,Q17L09,0.0697,2
16/1/24 19:00,Q17L10,0.0146,1
16/1/24 19:02,Q17L08,0.0000,0
16/1/24 19:04,Q17L05,0.0645,2
16/1/24 19:06,Q17L02,0.0064,4
16/1/24 19:08,Q17L01,0.0000,0
16/1/24 19:30,P15L03,0.0000,0
16/1/24 19:31,P15L04,0.0000,0
16/1/24 19:33,P15L06,0.1165,2
16/1/24 19:34,P15L07,0.0000,0
16/1/24 19:36,P15L09,0.0671,4
16/1/24 19:38,P15L10,0.0135,6
16/1/24 19:40,P15L08,0.0760,1
16/1/24 19:42,P15L05,0.0154,19
16/1/24 19:44,P15L02,0.2173,1
16/1/24 19:46,P15L01,0.0565,14
17/1/24 07:00,D15L03,0.1141,6
17/1/24 07:01,D15L04,0.0185,3
17/1/24 07:03,D15L06,0.1696,1
17/1/24 07:04,D15L07,0.1609,4
17/1/24 07:06,D15L09,0.1598,4
17/1/24 07:07,D15L10,0.0000,0
17/1/24 07:09,D15L08,0.0628,6
17/1/24 07:11,D15L05,0.0048,1
17/1/24 07:13,D15L02,0.0000,0
17/1/24 07:15,D15L01,0.0000,0
17/1/24 07:32,H15L03,0.1009,9
17/1/24 07:33,H15L04,0.0133,1
17/1/24 07:35,H15L06,0.0000,0
17/1/24 07:37,H15L07,1.7542,1
17/1/24 07:38,H15L09,0.7035,4
17/1/24 07:40,H15L10,0.1325,3
17/1/24 07:42,H15L08,0.0577,5
